Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency  
according to 
field 34Venue 
according to 
field 36
Aggregation 12Feb24 XETR 270,000 14.42063 EUR XETR
2024-02-12T08:06:13.80Z 622 14.25000 EUR XETR
2024-02-12T08:07:11.93Z 538 14.32000 EUR XETR
2024-02-12T08:07:11.93Z 2081 14.32000 EUR XETR
2024-02-12T08:07:44.75Z 4258 14.30500 EUR XETR
2024-02-12T08:09:15.68Z 1 14.32500 EUR XETR
2024-02-12T08:09:15.68Z 4881 14.32500 EUR XETR
2024-02-12T08:09:30.42Z 250 14.31000 EUR XETR
2024-02-12T08:09:30.42Z 286 14.31000 EUR XETR
2024-02-12T08:09:30.42Z 1800 14.31000 EUR XETR
2024-02-12T08:09:30.42Z 1800 14.31000 EUR XETR
2024-02-12T08:09:41.65Z 100 14.30000 EUR XETR
2024-02-12T08:09:41.65Z 3703 14.30000 EUR XETR
2024-02-12T08:09:43.47Z 658 14.27500 EUR XETR
2024-02-12T08:10:16.01Z 413 14.29000 EUR XETR
2024-02-12T08:10:39.53Z 47 14.33500 EUR XETR
2024-02-12T08:10:45.20Z 800 14.33500 EUR XETR
2024-02-12T08:10:56.35Z 366 14.33500 EUR XETR
2024-02-12T08:11:10.09Z 1001 14.35000 EUR XETR
2024-02-12T08:11:36.76Z 606 14.33500 EUR XETR
2024-02-12T08:12:57.80Z 258 14.35000 EUR XETR
2024-02-12T08:13:21.44Z 746 14.33500 EUR XETR
2024-02-12T08:13:21.47Z 186 14.32500 EUR XETR
2024-02-12T08:13:21.47Z 359 14.32500 EUR XETR
2024-02-12T08:13:21.47Z 900 14.32500 EUR XETR
2024-02-12T08:13:26.15Z 387 14.30500 EUR XETR
2024-02-12T08:14:24.97Z 220 14.28500 EUR XETR
2024-02-12T08:14:49.58Z 69 14.28500 EUR XETR
2024-02-12T08:14:49.58Z 326 14.28500 EUR XETR
2024-02-12T08:15:58.25Z 240 14.26000 EUR XETR
2024-02-12T08:17:37.06Z 58 14.25500 EUR XETR
2024-02-12T08:17:37.06Z 150 14.25500 EUR XETR
2024-02-12T08:20:14.12Z 268 14.27500 EUR XETR
2024-02-12T08:20:14.12Z 316 14.26500 EUR XETR
2024-02-12T08:21:33.15Z 494 14.28500 EUR XETR
2024-02-12T08:22:23.52Z 576 14.27000 EUR XETR
2024-02-12T08:22:25.06Z 856 14.26000 EUR XETR
2024-02-12T08:25:09.56Z 362 14.29000 EUR XETR
2024-02-12T08:25:36.08Z 220 14.27500 EUR XETR
2024-02-12T08:26:50.78Z 487 14.36500 EUR XETR
2024-02-12T08:26:53.86Z 1227 14.35000 EUR XETR
2024-02-12T08:26:53.86Z 1256 14.34500 EUR XETR
2024-02-12T08:27:13.55Z 1232 14.34000 EUR XETR
2024-02-12T08:27:22.63Z 228 14.32500 EUR XETR
2024-02-12T08:27:27.06Z 277 14.30500 EUR XETR
2024-02-12T08:31:31.09Z 558 14.36500 EUR XETR
2024-02-12T08:31:46.12Z 250 14.36000 EUR XETR
2024-02-12T08:31:46.12Z 261 14.36000 EUR XETR
2024-02-12T08:31:50.26Z 1102 14.35000 EUR XETR
2024-02-12T08:32:44.78Z 300 14.37000 EUR XETR
2024-02-12T08:32:46.69Z 57 14.37000 EUR XETR
2024-02-12T08:32:46.69Z 570 14.37000 EUR XETR
2024-02-12T08:32:46.72Z 1017 14.35500 EUR XETR
2024-02-12T08:34:48.37Z 2155 14.39500 EUR XETR
2024-02-12T08:34:48.54Z 1640 14.38000 EUR XETR
2024-02-12T08:34:58.41Z 1594 14.37000 EUR XETR
2024-02-12T08:35:34.08Z 294 14.36500 EUR XETR
2024-02-12T08:37:01.75Z 673 14.35000 EUR XETR
2024-02-12T08:37:05.31Z 651 14.33500 EUR XETR
2024-02-12T08:38:20.35Z 73 14.37000 EUR XETR
2024-02-12T08:38:20.35Z 221 14.37000 EUR XETR
2024-02-12T08:38:38.13Z 410 14.39500 EUR XETR
2024-02-12T08:38:38.13Z 682 14.39500 EUR XETR
2024-02-12T08:39:02.37Z 731 14.38000 EUR XETR
2024-02-12T08:39:27.06Z 743 14.37500 EUR XETR
2024-02-12T08:39:30.45Z 808 14.37000 EUR XETR
2024-02-12T08:39:34.25Z 347 14.36500 EUR XETR
2024-02-12T08:39:34.25Z 730 14.36500 EUR XETR
