Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 28Mar23 XETR 76,031 19.38666 EUR XETR
2023-03-28T07:02:58.81Z 218 19.44500 EUR XETR
2023-03-28T07:05:00.43Z 174 19.34500 EUR XETR
2023-03-28T07:06:08.16Z 121 19.33000 EUR XETR
2023-03-28T07:07:03.10Z 131 19.41500 EUR XETR
2023-03-28T07:07:03.11Z 132 19.41000 EUR XETR
2023-03-28T07:07:26.61Z 164 19.41500 EUR XETR
2023-03-28T07:08:10.35Z 138 19.43000 EUR XETR
2023-03-28T07:09:57.39Z 131 19.46500 EUR XETR
2023-03-28T07:09:57.41Z 151 19.47500 EUR XETR
2023-03-28T07:10:13.58Z 185 19.45000 EUR XETR
2023-03-28T07:10:55.25Z 56 19.46500 EUR XETR
2023-03-28T07:10:55.26Z 87 19.46500 EUR XETR
2023-03-28T07:11:27.41Z 229 19.48000 EUR XETR
2023-03-28T07:12:07.30Z 179 19.47000 EUR XETR
2023-03-28T07:12:35.09Z 70 19.51500 EUR XETR
2023-03-28T07:12:35.09Z 73 19.51500 EUR XETR
2023-03-28T07:12:35.09Z 327 19.51500 EUR XETR
2023-03-28T07:13:50.74Z 401 19.55000 EUR XETR
2023-03-28T07:13:50.76Z 265 19.53500 EUR XETR
2023-03-28T07:13:55.22Z 234 19.55000 EUR XETR
2023-03-28T07:14:02.28Z 268 19.55000 EUR XETR
2023-03-28T07:14:32.57Z 127 19.52500 EUR XETR
2023-03-28T07:16:03.48Z 235 19.52500 EUR XETR
2023-03-28T07:17:45.92Z 256 19.52500 EUR XETR
2023-03-28T07:18:22.02Z 126 19.51000 EUR XETR
2023-03-28T07:18:26.71Z 141 19.51500 EUR XETR
2023-03-28T07:20:15.21Z 190 19.53500 EUR XETR
2023-03-28T07:21:13.65Z 136 19.51000 EUR XETR
2023-03-28T07:21:38.35Z 132 19.48500 EUR XETR
2023-03-28T07:22:26.34Z 170 19.47500 EUR XETR
2023-03-28T07:23:34.94Z 28 19.47500 EUR XETR
2023-03-28T07:23:34.94Z 163 19.47500 EUR XETR
2023-03-28T07:24:55.07Z 135 19.50500 EUR XETR
2023-03-28T07:25:49.94Z 228 19.54500 EUR XETR
2023-03-28T07:25:50.21Z 273 19.53500 EUR XETR
2023-03-28T07:26:52.16Z 122 19.52000 EUR XETR
2023-03-28T07:27:02.98Z 137 19.51000 EUR XETR
2023-03-28T07:29:02.56Z 146 19.46500 EUR XETR
2023-03-28T07:30:14.44Z 119 19.42000 EUR XETR
2023-03-28T07:31:17.17Z 121 19.40500 EUR XETR
2023-03-28T07:32:21.78Z 130 19.38000 EUR XETR
2023-03-28T07:34:08.37Z 130 19.33500 EUR XETR
2023-03-28T07:35:19.69Z 55 19.36500 EUR XETR
2023-03-28T07:35:19.69Z 186 19.36500 EUR XETR
2023-03-28T07:37:14.78Z 179 19.41500 EUR XETR
2023-03-28T07:38:00.67Z 13 19.38500 EUR XETR
2023-03-28T07:38:00.67Z 193 19.38500 EUR XETR
2023-03-28T07:38:35.95Z 52 19.39500 EUR XETR
2023-03-28T07:38:35.95Z 305 19.39500 EUR XETR
2023-03-28T07:42:06.16Z 177 19.37500 EUR XETR
2023-03-28T07:44:10.47Z 140 19.34500 EUR XETR
2023-03-28T07:44:44.76Z 122 19.33000 EUR XETR
2023-03-28T07:45:06.00Z 121 19.32500 EUR XETR
2023-03-28T07:46:47.67Z 126 19.29000 EUR XETR
2023-03-28T07:47:49.42Z 125 19.30500 EUR XETR
2023-03-28T07:50:11.18Z 204 19.29000 EUR XETR
2023-03-28T07:51:31.57Z 187 19.32500 EUR XETR
2023-03-28T07:53:06.92Z 128 19.31000 EUR XETR
2023-03-28T07:55:44.27Z 126 19.33500 EUR XETR
2023-03-28T07:56:48.36Z 138 19.32000 EUR XETR
2023-03-28T07:57:34.74Z 121 19.30500 EUR XETR
2023-03-28T07:59:08.43Z 132 19.30500 EUR XETR
2023-03-28T07:59:12.14Z 175 19.30000 EUR XETR
2023-03-28T08:00:06.49Z 130 19.28000 EUR XETR
2023-03-28T08:00:50.72Z 124 19.31500 EUR XETR
2023-03-28T08:01:00.89Z 68 19.30500 EUR XETR
2023-03-28T08:04:03.64Z 247 19.34000 EUR XETR
