Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 19Apr23 XETR 68,792 21.12273 EUR XETR
2023-04-19T07:03:26.31Z 15 21.14000 EUR XETR
2023-04-19T07:03:26.31Z 150 21.14000 EUR XETR
2023-04-19T07:04:19.48Z 117 21.16000 EUR XETR
2023-04-19T07:05:58.87Z 136 21.13000 EUR XETR
2023-04-19T07:08:38.62Z 108 21.15000 EUR XETR
2023-04-19T07:09:46.51Z 182 21.13000 EUR XETR
2023-04-19T07:13:34.40Z 130 21.17000 EUR XETR
2023-04-19T07:13:55.40Z 227 21.17000 EUR XETR
2023-04-19T07:13:57.42Z 152 21.16000 EUR XETR
2023-04-19T07:16:22.57Z 106 21.13000 EUR XETR
2023-04-19T07:17:04.23Z 175 21.13000 EUR XETR
2023-04-19T07:18:35.84Z 173 21.13000 EUR XETR
2023-04-19T07:19:36.01Z 123 21.12000 EUR XETR
2023-04-19T07:19:52.97Z 115 21.12000 EUR XETR
2023-04-19T07:20:19.26Z 143 21.11000 EUR XETR
2023-04-19T07:21:02.96Z 214 21.11000 EUR XETR
2023-04-19T07:23:22.76Z 116 21.11000 EUR XETR
2023-04-19T07:24:51.72Z 119 21.09000 EUR XETR
2023-04-19T07:27:23.92Z 118 21.07000 EUR XETR
2023-04-19T07:30:10.07Z 121 21.04000 EUR XETR
2023-04-19T07:30:21.95Z 140 21.03000 EUR XETR
2023-04-19T07:33:41.39Z 163 21.03000 EUR XETR
2023-04-19T07:34:54.69Z 113 21.03000 EUR XETR
2023-04-19T07:36:13.12Z 109 21.01000 EUR XETR
2023-04-19T07:38:02.98Z 76 20.97000 EUR XETR
2023-04-19T07:38:02.98Z 245 20.97000 EUR XETR
2023-04-19T07:38:21.18Z 132 20.98000 EUR XETR
2023-04-19T07:38:30.72Z 115 20.98000 EUR XETR
2023-04-19T07:39:32.25Z 161 20.96000 EUR XETR
2023-04-19T07:41:28.65Z 110 20.95000 EUR XETR
2023-04-19T07:42:19.57Z 208 20.96000 EUR XETR
2023-04-19T07:46:46.32Z 124 20.99000 EUR XETR
2023-04-19T07:47:02.78Z 131 20.99000 EUR XETR
2023-04-19T07:47:53.23Z 156 21.00000 EUR XETR
2023-04-19T07:49:51.32Z 117 21.01000 EUR XETR
2023-04-19T07:49:59.38Z 126 21.00000 EUR XETR
2023-04-19T07:53:43.14Z 1 20.98000 EUR XETR
2023-04-19T07:53:43.14Z 123 20.98000 EUR XETR
2023-04-19T07:55:50.37Z 65 20.97000 EUR XETR
2023-04-19T08:00:15.95Z 177 20.99000 EUR XETR
2023-04-19T08:00:55.47Z 280 20.98000 EUR XETR
2023-04-19T08:03:47.74Z 235 21.00000 EUR XETR
2023-04-19T08:07:00.46Z 294 21.03000 EUR XETR
2023-04-19T08:07:27.95Z 134 21.02000 EUR XETR
2023-04-19T08:08:12.33Z 133 21.00000 EUR XETR
2023-04-19T08:08:29.31Z 114 20.99000 EUR XETR
2023-04-19T08:11:18.14Z 117 20.94000 EUR XETR
2023-04-19T08:12:15.13Z 183 20.93000 EUR XETR
2023-04-19T08:12:53.85Z 134 20.92000 EUR XETR
2023-04-19T08:15:11.96Z 189 20.93000 EUR XETR
2023-04-19T08:16:41.08Z 198 20.95000 EUR XETR
2023-04-19T08:22:11.82Z 154 20.97000 EUR XETR
2023-04-19T08:25:41.11Z 209 21.02000 EUR XETR
2023-04-19T08:27:37.70Z 261 21.04000 EUR XETR
2023-04-19T08:28:31.49Z 147 21.04000 EUR XETR
2023-04-19T08:30:53.01Z 143 21.04000 EUR XETR
2023-04-19T08:31:33.30Z 188 21.04000 EUR XETR
2023-04-19T08:31:33.91Z 175 21.05000 EUR XETR
2023-04-19T08:34:33.74Z 110 21.04000 EUR XETR
2023-04-19T08:38:38.16Z 151 21.02000 EUR XETR
2023-04-19T08:41:26.97Z 130 21.01000 EUR XETR
2023-04-19T08:41:26.98Z 144 21.00000 EUR XETR
2023-04-19T08:44:06.96Z 133 20.99000 EUR XETR
2023-04-19T08:44:18.50Z 89 20.97000 EUR XETR
2023-04-19T08:46:09.41Z 158 20.99000 EUR XETR
2023-04-19T08:46:52.06Z 109 20.97000 EUR XETR
2023-04-19T08:52:25.01Z 141 20.98000 EUR XETR
