Frei verwendbar Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 24Jan23 XETR 76,500 19.15947 EUR XETR
2023-01-24T16:01:53.38Z 172 19.04500 EUR XETR
2023-01-24T16:03:10.43Z 160 19.03500 EUR XETR
2023-01-24T16:03:51.49Z 133 19.04000 EUR XETR
2023-01-24T16:04:22.38Z 251 19.04000 EUR XETR
2023-01-24T16:05:24.44Z 134 19.04000 EUR XETR
2023-01-24T16:07:03.40Z 138 19.03500 EUR XETR
2023-01-24T16:09:44.83Z 200 19.04500 EUR XETR
2023-01-24T16:09:46.90Z 55 19.04500 EUR XETR
2023-01-24T16:10:28.46Z 334 19.04000 EUR XETR
2023-01-24T16:12:05.56Z 327 19.04500 EUR XETR
2023-01-24T16:13:03.66Z 193 19.04500 EUR XETR
2023-01-24T16:13:55.23Z 232 19.04000 EUR XETR
2023-01-24T16:15:06.94Z 184 19.04000 EUR XETR
2023-01-24T16:16:10.44Z 139 19.03000 EUR XETR
2023-01-24T16:16:10.47Z 218 19.02500 EUR XETR
2023-01-24T16:16:17.99Z 199 19.02500 EUR XETR
2023-01-24T16:16:18.29Z 32 19.02000 EUR XETR
2023-01-24T16:16:22.66Z 119 19.02000 EUR XETR
2023-01-24T16:16:50.60Z 133 19.01000 EUR XETR
2023-01-24T16:18:47.32Z 272 19.00000 EUR XETR
2023-01-24T16:18:50.65Z 141 18.97500 EUR XETR
2023-01-24T16:21:50.02Z 227 18.99500 EUR XETR
2023-01-24T16:22:53.25Z 138 18.99500 EUR XETR
2023-01-24T16:24:30.91Z 554 19.00500 EUR XETR
2023-01-24T16:25:27.17Z 218 18.99500 EUR XETR
2023-01-24T16:25:27.17Z 383 18.99500 EUR XETR
2023-01-24T16:25:31.35Z 145 18.98500 EUR XETR
2023-01-24T16:26:39.62Z 213 18.99000 EUR XETR
2023-01-24T16:27:03.05Z 51 18.98000 EUR XETR
2023-01-24T16:27:03.06Z 225 18.98000 EUR XETR
2023-01-24T16:27:31.20Z 240 18.99000 EUR XETR
2023-01-24T16:28:27.25Z 269 18.98000 EUR XETR
2023-01-24T16:29:21.34Z 11 18.98000 EUR XETR
2023-01-24T16:29:25.84Z 174 18.98000 EUR XETR
2023-01-24T16:29:30.10Z 179 18.97500 EUR XETR
2023-01-24T16:29:48.66Z 157 18.98000 EUR XETR
Frei verwendbar 2023-01-24T08:01:32.13Z XETR NOAP EUR BUYI
2023-01-24T08:01:58.33Z XETR 19.325 EUR BUYI
2023-01-24T08:02:34.36Z XETR NOAP EUR BUYI
2023-01-24T08:02:40.83Z XETR 19.33 EUR BUYI
2023-01-24T08:02:47.93Z XETR 19.325 EUR BUYI
2023-01-24T08:05:02.37Z XETR 19.29 EUR BUYI
2023-01-24T08:05:26.29Z XETR 19.265 EUR BUYI
2023-01-24T08:08:26.40Z XETR 19.21 EUR BUYI
2023-01-24T08:10:26.51Z XETR NOAP EUR BUYI
2023-01-24T08:10:26.51Z XETR NOAP EUR BUYI
2023-01-24T08:10:32.48Z XETR NOAP EUR BUYI
2023-01-24T08:10:55.87Z XETR 19.275 EUR BUYI
2023-01-24T08:11:05.35Z XETR 19.275 EUR BUYI
2023-01-24T08:12:06.31Z XETR NOAP EUR BUYI
2023-01-24T08:12:06.32Z XETR NOAP EUR BUYI
2023-01-24T08:12:27.87Z XETR 19.305 EUR BUYI
2023-01-24T08:13:44.86Z XETR NOAP EUR BUYI
2023-01-24T08:13:58.71Z XETR 19.3 EUR BUYI
2023-01-24T08:14:35.53Z XETR 19.3 EUR BUYI
2023-01-24T08:15:29.65Z XETR 19.3 EUR BUYI
2023-01-24T08:16:37.68Z XETR 19.235 EUR BUYI
2023-01-24T08:16:48.12Z XETR NOAP EUR BUYI
2023-01-24T08:16:56.85Z XETR 19.26 EUR BUYI
2023-01-24T08:17:10.77Z XETR 19.27 EUR BUYI
2023-01-24T08:19:28.53Z XETR 19.25 EUR BUYI
2023-01-24T08:19:59.76Z XETR 19.26 EUR BUYI
2023-01-24T08:21:09.78Z XETR NOAP EUR BUYI
2023-01-24T08:21:41.79Z XETR 19.27 EUR BUYI
2023-01-24T08:22:32.23Z XETR NOAP EUR BUYI
2023-01-24T08:23:09.92Z XETR 19.265 EUR BUYI
2023-01-24T08:23:19.68Z XETR 19.26 EUR BUYI
2023-01-24T08:25:47.44Z XETR 19.245 EUR BUYI
2023-01-24T08:27:27.22Z XETR 19.225 EUR BUYI
2023-01-24T08:28:33.45Z XETR 19.24 EUR BUYI
2023-01-24T08:30:24.08Z XETR NOAP EUR BUYI
2023-01-24T08:30:52.15Z XETR 19.26 EUR BUYI
2023-01-24T08:31:08.09Z XETR 19.28 EUR BUYI
2023-01-24T08:31:23.60Z XETR NOAP EUR BUYI
2023-01-24T08:32:14.45Z XETR NOAP EUR BUYI
2023-01-24T08:32:29.88Z XETR NOAP EUR BUYI
2023-01-24T08:32:43.97Z XETR NOAP EUR BUYI
2023-01-24T08:32:45.44Z XETR 19.33 EUR BUYI
2023-01-24T08:32:48.04Z XETR 19.325 EUR BUYI
2023-01-24T08:33:55.16Z XETR 19.305 EUR BUYI
2023-01-24T08:34:42.44Z XETR NOAP EUR BUYI
2023-01-24T08:34:47.86Z XETR 19.33 EUR BUYI
2023-01-24T08:35:46.86Z XETR NOAP EUR BUYI
2023-01-24T08:35:50.91Z XETR 19.33 EUR BUYI
2023-01-24T08:36:32.65Z XETR 19.31 EUR BUYI
2023-01-24T08:37:36.98Z XETR NOAP EUR BUYI
2023-01-24T08:37:42.53Z XETR 19.315 EUR BUYI
2023-01-24T08:38:45.31Z XETR 19.335 EUR BUYI
2023-01-24T08:40:05.93Z XETR 19.355 EUR BUYI
2023-01-24T08:41:34.65Z XETR NOAP EUR BUYI
2023-01-24T08:43:24.20Z XETR 19.35 EUR BUYI
2023-01-24T08:45:20.57Z XETR 19.345 EUR BUYI
2023-01-24T08:47:11.32Z XETR 19.345 EUR BUYI
2023-01-24T08:48:43.86Z XETR 19.35 EUR BUYI
2023-01-24T08:50:03.78Z XETR NOAP EUR BUYI
2023-01-24T08:50:14.82Z XETR NOAP EUR BUYI
2023-01-24T08:50:33.60Z XETR 19.355 EUR BUYI
2023-01-24T08:51:28.60Z XETR NOAP EUR BUYI
2023-01-24T08:51:42.52Z XETR 19.36 EUR BUYI
2023-01-24T08:52:12.69Z XETR 19.37 EUR BUYI
2023-01-24T08:52:13.92Z XETR NOAP EUR BUYI
2023-01-24T08:52:41.25Z XETR NOAP EUR BUYI
2023-01-24T08:52:50.05Z XETR 19.36 EUR BUYI
2023-01-24T08:54:25.07Z XETR 19.345 EUR BUYI
2023-01-24T08:55:28.92Z XETR NOAP EUR BUYI
2023-01-24T08:55:46.92Z XETR 19.36 EUR BUYI
2023-01-24T08:56:52.05Z XETR NOAP EUR BUYI
2023-01-24T08:56:58.54Z XETR NOAP EUR BUYI
2023-01-24T08:57:00.21Z XETR 19.375 EUR BUYI
2023-01-24T08:58:13.69Z XETR 19.365 EUR BUYI
2023-01-24T08:59:28.86Z XETR NOAP EUR BUYI
2023-01-24T08:59:50.50Z XETR 19.36 EUR BUYI
2023-01-24T09:00:47.49Z XETR 19.35 EUR BUYI
2023-01-24T09:01:58.76Z XETR 19.33 EUR BUYI
2023-01-24T09:03:13.99Z XETR NOAP EUR BUYI
2023-01-24T09:03:22.12Z XETR 19.335 EUR BUYI
2023-01-24T09:03:59.61Z XETR NOAP EUR BUYI
2023-01-24T09:04:56.66Z XETR NOAP EUR BUYI
2023-01-24T09:05:04.87Z XETR NOAP EUR BUYI
2023-01-24T09:05:57.74Z XETR 19.365 EUR BUYI
2023-01-24T09:06:01.24Z XETR NOAP EUR BUYI
2023-01-24T09:06:01.24Z XETR 19.365 EUR BUYI
2023-01-24T09:06:23.73Z XETR NOAP EUR BUYI
2023-01-24T09:06:25.13Z XETR 19.355 EUR BUYI
2023-01-24T09:06:25.13Z XETR NOAP EUR BUYI
2023-01-24T09:06:36.17Z XETR 19.355 EUR BUYI
2023-01-24T09:07:23.30Z XETR 19.345 EUR BUYI
2023-01-24T09:08:16.62Z XETR NOAP EUR BUYI
2023-01-24T09:08:19.11Z XETR 19.32 EUR BUYI
2023-01-24T09:09:01.57Z XETR 19.29 EUR BUYI
2023-01-24T09:09:16.85Z XETR NOAP EUR BUYI
2023-01-24T09:09:22.89Z XETR 19.285 EUR BUYI
2023-01-24T09:10:05.60Z XETR NOAP EUR BUYI
2023-01-24T09:10:09.14Z XETR NOAP EUR BUYI
2023-01-24T09:10:39.05Z XETR 19.305 EUR BUYI
2023-01-24T09:11:37.03Z XETR 19.315 EUR BUYI
2023-01-24T09:12:47.18Z XETR 19.305 EUR BUYI
2023-01-24T09:14:16.46Z XETR NOAP EUR BUYIDate and Time according to field 9Segment MIC code 
according to field 16Transaction price 
according to field 28Price currency according 
to field 29Buy-sell indicator 
according to field 32
Frei verwendbar 2023-01-24T09:14:18.98Z XETR 19.295 EUR BUYI
2023-01-24T09:15:14.93Z XETR NOAP EUR BUYI
2023-01-24T09:15:18.12Z XETR 19.295 EUR BUYI
2023-01-24T09:15:51.32Z XETR 19.29 EUR BUYI
2023-01-24T09:16:39.28Z XETR 19.28 EUR BUYI
2023-01-24T09:17:44.36Z XETR NOAP EUR BUYI
2023-01-24T09:18:06.57Z XETR NOAP EUR BUYI
2023-01-24T09:18:17.79Z XETR 19.295 EUR BUYI
2023-01-24T09:19:01.20Z XETR NOAP EUR BUYI
2023-01-24T09:19:41.44Z XETR 19.32 EUR BUYI
2023-01-24T09:20:02.15Z XETR NOAP EUR BUYI
2023-01-24T09:20:55.96Z XETR 19.325 EUR BUYI
2023-01-24T09:21:20.44Z XETR 19.335 EUR BUYI
2023-01-24T09:21:33.66Z XETR NOAP EUR BUYI
2023-01-24T09:22:25.48Z XETR 19.32 EUR BUYI
2023-01-24T09:23:20.39Z XETR 19.305 EUR BUYI
2023-01-24T09:24:10.82Z XETR NOAP EUR BUYI
2023-01-24T09:24:16.33Z XETR 19.31 EUR BUYI
2023-01-24T09:25:10.49Z XETR NOAP EUR BUYI
2023-01-24T09:26:03.56Z XETR 19.305 EUR BUYI
2023-01-24T09:26:04.64Z XETR NOAP EUR BUYI
2023-01-24T09:26:49.09Z XETR NOAP EUR BUYI
2023-01-24T09:26:52.63Z XETR 19.305 EUR BUYI
2023-01-24T09:27:41.33Z XETR 19.265 EUR BUYI
2023-01-24T09:29:10.61Z XETR NOAP EUR BUYI
2023-01-24T09:29:12.35Z XETR 19.3 EUR BUYI
2023-01-24T09:29:49.85Z XETR NOAP EUR BUYI
2023-01-24T09:29:54.87Z XETR 19.3 EUR BUYI
2023-01-24T09:30:58.13Z XETR NOAP EUR BUYI
2023-01-24T09:31:18.98Z XETR 19.3 EUR BUYI
2023-01-24T09:32:04.40Z XETR NOAP EUR BUYI
2023-01-24T09:32:53.99Z XETR 19.315 EUR BUYI
2023-01-24T09:33:54.37Z XETR NOAP EUR BUYI
2023-01-24T09:34:09.77Z XETR 19.305 EUR BUYI
2023-01-24T09:35:09.96Z XETR 19.295 EUR BUYI
2023-01-24T09:35:49.26Z XETR 19.3 EUR BUYI
2023-01-24T09:37:18.33Z XETR NOAP EUR BUYI
2023-01-24T09:37:32.43Z XETR 19.3 EUR BUYI
2023-01-24T09:38:22.32Z XETR 19.31 EUR BUYI
2023-01-24T09:39:36.54Z XETR NOAP EUR BUYI
2023-01-24T09:39:38.08Z XETR 19.295 EUR BUYI
2023-01-24T09:41:07.14Z XETR 19.3 EUR BUYI
2023-01-24T09:41:47.50Z XETR 19.3 EUR BUYI
2023-01-24T09:42:32.58Z XETR NOAP EUR BUYI
2023-01-24T09:43:23.08Z XETR 19.285 EUR BUYI
2023-01-24T09:43:57.32Z XETR 19.255 EUR BUYI
2023-01-24T09:45:06.07Z XETR 19.24 EUR BUYI
2023-01-24T09:45:49.89Z XETR 19.225 EUR BUYI
2023-01-24T09:46:32.73Z XETR NOAP EUR BUYI
2023-01-24T09:47:29.81Z XETR 19.24 EUR BUYI
2023-01-24T09:48:39.82Z XETR NOAP EUR BUYI
2023-01-24T09:48:49.19Z XETR NOAP EUR BUYI
2023-01-24T09:49:54.98Z XETR NOAP EUR BUYI
2023-01-24T09:50:04.05Z XETR 19.245 EUR BUYI
2023-01-24T09:50:05.52Z XETR NOAP EUR BUYI
2023-01-24T09:50:18.28Z XETR NOAP EUR BUYI
2023-01-24T09:51:02.81Z XETR 19.27 EUR BUYI
2023-01-24T09:51:49.89Z XETR 19.27 EUR BUYI
2023-01-24T09:51:59.00Z XETR 19.28 EUR BUYI
2023-01-24T09:53:21.37Z XETR 19.275 EUR BUYI
2023-01-24T09:54:02.38Z XETR NOAP EUR BUYI
2023-01-24T09:55:17.69Z XETR NOAP EUR BUYI
2023-01-24T09:55:28.12Z XETR 19.285 EUR BUYI
2023-01-24T09:55:36.82Z XETR 19.285 EUR BUYI
2023-01-24T09:56:30.87Z XETR 19.3 EUR BUYI
2023-01-24T09:56:32.96Z XETR 19.29 EUR BUYI
2023-01-24T09:57:40.67Z XETR 19.28 EUR BUYI
2023-01-24T09:58:36.37Z XETR 19.245 EUR BUYI
2023-01-24T10:00:12.78Z XETR NOAP EUR BUYI
2023-01-24T10:01:00.72Z XETR 19.275 EUR BUYI
2023-01-24T10:01:21.51Z XETR NOAP EUR BUYI
2023-01-24T10:01:44.07Z XETR 19.29 EUR BUYI
2023-01-24T10:02:41.36Z XETR 19.285 EUR BUYI
2023-01-24T10:03:50.94Z XETR NOAP EUR BUYI
2023-01-24T10:04:07.78Z XETR NOAP EUR BUYI
2023-01-24T10:04:24.18Z XETR 19.29 EUR BUYI
2023-01-24T10:05:34.66Z XETR 19.29 EUR BUYI
2023-01-24T10:06:36.55Z XETR 19.275 EUR BUYI
2023-01-24T10:07:06.07Z XETR 19.28 EUR BUYI
2023-01-24T10:07:32.58Z XETR 19.285 EUR BUYI
2023-01-24T10:08:33.33Z XETR 19.285 EUR BUYI
2023-01-24T10:09:42.46Z XETR NOAP EUR BUYI
2023-01-24T10:10:04.55Z XETR 19.295 EUR BUYI
2023-01-24T10:10:09.82Z XETR 19.27 EUR BUYI
2023-01-24T10:10:58.73Z XETR 19.275 EUR BUYI
2023-01-24T10:12:19.20Z XETR 19.26 EUR BUYI
2023-01-24T10:13:45.85Z XETR 19.245 EUR BUYI
2023-01-24T10:15:25.39Z XETR NOAP EUR BUYI
2023-01-24T10:15:54.08Z XETR 19.25 EUR BUYI
2023-01-24T10:16:40.98Z XETR 19.245 EUR BUYI
2023-01-24T10:17:55.18Z XETR NOAP EUR BUYI
2023-01-24T10:18:10.42Z XETR NOAP EUR BUYI
2023-01-24T10:19:02.10Z XETR 19.255 EUR BUYI
2023-01-24T10:20:04.14Z XETR 19.26 EUR BUYI
2023-01-24T10:20:58.65Z XETR 19.265 EUR BUYI
2023-01-24T10:21:00.42Z XETR 19.26 EUR BUYI
2023-01-24T10:22:03.51Z XETR NOAP EUR BUYI
2023-01-24T10:22:42.41Z XETR 19.25 EUR BUYI
2023-01-24T10:23:20.04Z XETR NOAP EUR BUYI
2023-01-24T10:24:07.17Z XETR NOAP EUR BUYI
2023-01-24T10:26:05.01Z XETR 19.26 EUR BUYI
2023-01-24T10:27:58.97Z XETR 19.275 EUR BUYI
2023-01-24T10:28:02.16Z XETR 19.275 EUR BUYI
2023-01-24T10:28:08.87Z XETR 19.275 EUR BUYI
2023-01-24T10:29:07.05Z XETR NOAP EUR BUYI
Frei verwendbar 2023-01-24T10:30:24.53Z XETR 19.265 EUR BUYI
2023-01-24T10:32:04.24Z XETR 19.27 EUR BUYI
2023-01-24T10:32:49.51Z XETR 19.28 EUR BUYI
2023-01-24T10:32:51.27Z XETR NOAP EUR BUYI
2023-01-24T10:33:06.96Z XETR 19.265 EUR BUYI
2023-01-24T10:34:09.68Z XETR NOAP EUR BUYI
2023-01-24T10:34:54.93Z XETR NOAP EUR BUYI
2023-01-24T10:35:50.27Z XETR 19.255 EUR BUYI
2023-01-24T10:36:49.65Z XETR 19.25 EUR BUYI
2023-01-24T10:38:46.69Z XETR 19.25 EUR BUYI
2023-01-24T10:40:04.84Z XETR NOAP EUR BUYI
2023-01-24T10:40:49.42Z XETR 19.24 EUR BUYI
2023-01-24T10:41:39.92Z XETR 19.215 EUR BUYI
2023-01-24T10:42:25.41Z XETR 19.19 EUR BUYI
2023-01-24T10:43:24.35Z XETR 19.13 EUR BUYI
2023-01-24T10:44:30.21Z XETR 19.125 EUR BUYI
2023-01-24T10:45:33.46Z XETR 19.11 EUR BUYI
2023-01-24T10:47:10.40Z XETR NOAP EUR BUYI
2023-01-24T10:47:17.04Z XETR NOAP EUR BUYI
2023-01-24T10:47:35.20Z XETR 19.105 EUR BUYI
2023-01-24T10:48:24.35Z XETR 19.115 EUR BUYI
2023-01-24T10:50:19.85Z XETR NOAP EUR BUYI
2023-01-24T10:50:21.22Z XETR 19.1 EUR BUYI
2023-01-24T10:51:42.14Z XETR 19.1 EUR BUYI
2023-01-24T10:53:02.59Z XETR 19.095 EUR BUYI
2023-01-24T10:55:33.65Z XETR NOAP EUR BUYI
2023-01-24T10:55:50.03Z XETR 19.125 EUR BUYI
2023-01-24T10:57:16.70Z XETR NOAP EUR BUYI
2023-01-24T10:57:24.45Z XETR 19.12 EUR BUYI
2023-01-24T10:58:46.47Z XETR 19.12 EUR BUYI
2023-01-24T10:59:44.41Z XETR NOAP EUR BUYI
2023-01-24T10:59:57.76Z XETR 19.13 EUR BUYI
2023-01-24T11:01:16.24Z XETR 19.125 EUR BUYI
2023-01-24T11:02:43.04Z XETR 19.09 EUR BUYI
2023-01-24T11:03:41.55Z XETR NOAP EUR BUYI
2023-01-24T11:03:45.74Z XETR NOAP EUR BUYI
2023-01-24T11:04:56.76Z XETR 19.075 EUR BUYI
2023-01-24T11:06:00.42Z XETR 19.07 EUR BUYI
2023-01-24T11:07:08.81Z XETR 19.05 EUR BUYI
2023-01-24T11:10:01.32Z XETR NOAP EUR BUYI
2023-01-24T11:10:04.15Z XETR NOAP EUR BUYI
2023-01-24T11:10:36.16Z XETR 19.07 EUR BUYI
2023-01-24T11:11:45.22Z XETR NOAP EUR BUYI
2023-01-24T11:12:14.59Z XETR 19.07 EUR BUYI
2023-01-24T11:13:39.54Z XETR NOAP EUR BUYI
2023-01-24T11:15:01.40Z XETR NOAP EUR BUYI
2023-01-24T11:15:15.08Z XETR 19.075 EUR BUYI
2023-01-24T11:15:43.85Z XETR 19.07 EUR BUYI
2023-01-24T11:16:54.08Z XETR NOAP EUR BUYI
2023-01-24T11:17:27.46Z XETR 19.07 EUR BUYI
2023-01-24T11:18:25.34Z XETR NOAP EUR BUYI
2023-01-24T11:19:04.27Z XETR 19.07 EUR BUYI
2023-01-24T11:20:47.49Z XETR NOAP EUR BUYI
2023-01-24T11:21:15.74Z XETR NOAP EUR BUYI
2023-01-24T11:21:58.67Z XETR NOAP EUR BUYI
2023-01-24T11:21:58.67Z XETR 19.11 EUR BUYI
2023-01-24T11:22:10.76Z XETR 19.135 EUR BUYI
2023-01-24T11:22:10.76Z XETR 19.145 EUR BUYI
2023-01-24T11:23:40.92Z XETR NOAP EUR BUYI
2023-01-24T11:25:06.97Z XETR 19.09 EUR BUYI
2023-01-24T11:26:54.01Z XETR NOAP EUR BUYI
2023-01-24T11:27:40.06Z XETR 19.115 EUR BUYI
2023-01-24T11:29:08.46Z XETR NOAP EUR BUYI
2023-01-24T11:29:30.53Z XETR 19.15 EUR BUYI
2023-01-24T11:30:22.85Z XETR 19.195 EUR BUYI
2023-01-24T11:31:44.93Z XETR 19.185 EUR BUYI
2023-01-24T11:32:41.93Z XETR NOAP EUR BUYI
2023-01-24T11:33:12.35Z XETR 19.235 EUR BUYI
2023-01-24T11:34:11.17Z XETR NOAP EUR BUYI
2023-01-24T11:34:44.81Z XETR NOAP EUR BUYI
2023-01-24T11:35:08.86Z XETR 19.275 EUR BUYI
2023-01-24T11:36:17.06Z XETR 19.285 EUR BUYI
2023-01-24T11:37:35.39Z XETR 19.275 EUR BUYI
2023-01-24T11:38:42.12Z XETR NOAP EUR BUYI
2023-01-24T11:38:48.47Z XETR 19.285 EUR BUYI
2023-01-24T11:40:16.48Z XETR NOAP EUR BUYI
2023-01-24T11:40:33.71Z XETR NOAP EUR BUYI
2023-01-24T11:41:10.04Z XETR NOAP EUR BUYI
2023-01-24T11:41:11.91Z XETR 19.355 EUR BUYI
2023-01-24T11:42:37.16Z XETR NOAP EUR BUYI
2023-01-24T11:43:34.53Z XETR 19.365 EUR BUYI
2023-01-24T11:44:20.54Z XETR NOAP EUR BUYI
2023-01-24T11:44:24.65Z XETR 19.385 EUR BUYI
2023-01-24T11:45:41.24Z XETR 19.375 EUR BUYI
2023-01-24T11:47:03.82Z XETR NOAP EUR BUYI
2023-01-24T11:47:29.42Z XETR 19.395 EUR BUYI
2023-01-24T11:48:30.16Z XETR 19.395 EUR BUYI
2023-01-24T11:49:46.62Z XETR NOAP EUR BUYI
2023-01-24T11:49:55.48Z XETR 19.41 EUR BUYI
2023-01-24T11:51:01.17Z XETR NOAP EUR BUYI
2023-01-24T11:51:20.29Z XETR NOAP EUR BUYI
2023-01-24T11:52:10.38Z XETR 19.425 EUR BUYI
2023-01-24T11:54:04.32Z XETR NOAP EUR BUYI
2023-01-24T11:54:20.11Z XETR 19.405 EUR BUYI
2023-01-24T11:56:02.99Z XETR NOAP EUR BUYI
2023-01-24T11:56:42.88Z XETR NOAP EUR BUYI
2023-01-24T11:56:44.24Z XETR 19.35 EUR BUYI
2023-01-24T11:58:08.06Z XETR NOAP EUR BUYI
2023-01-24T11:58:25.31Z XETR 19.34 EUR BUYI
2023-01-24T11:59:48.08Z XETR NOAP EUR BUYI
2023-01-24T12:00:01.06Z XETR NOAP EUR BUYI
2023-01-24T12:02:07.80Z XETR NOAP EUR BUYI
2023-01-24T12:02:11.92Z XETR 19.315 EUR BUYI
2023-01-24T12:02:34.94Z XETR NOAP EUR BUYI
2023-01-24T12:02:37.96Z XETR 19.31 EUR BUYI
Frei verwendbar 2023-01-24T12:03:08.64Z XETR 19.34 EUR BUYI
2023-01-24T12:03:49.06Z XETR 19.345 EUR BUYI
2023-01-24T12:04:57.95Z XETR NOAP EUR BUYI
2023-01-24T12:05:23.84Z XETR NOAP EUR BUYI
2023-01-24T12:05:44.98Z XETR 19.385 EUR BUYI
2023-01-24T12:06:58.65Z XETR NOAP EUR BUYI
2023-01-24T12:07:24.39Z XETR 19.385 EUR BUYI
2023-01-24T12:08:38.02Z XETR NOAP EUR BUYI
2023-01-24T12:08:39.89Z XETR NOAP EUR BUYI
2023-01-24T12:09:22.77Z XETR 19.39 EUR BUYI
2023-01-24T12:11:15.06Z XETR NOAP EUR BUYI
2023-01-24T12:11:20.31Z XETR NOAP EUR BUYI
2023-01-24T12:12:56.21Z XETR NOAP EUR BUYI
2023-01-24T12:13:04.29Z XETR 19.39 EUR BUYI
2023-01-24T12:14:30.47Z XETR 19.38 EUR BUYI
2023-01-24T12:17:06.48Z XETR NOAP EUR BUYI
2023-01-24T12:17:15.72Z XETR NOAP EUR BUYI
2023-01-24T12:18:37.03Z XETR 19.375 EUR BUYI
2023-01-24T12:19:58.97Z XETR 19.36 EUR BUYI
2023-01-24T12:22:15.14Z XETR 19.355 EUR BUYI
2023-01-24T12:24:51.48Z XETR 19.325 EUR BUYI
2023-01-24T12:26:53.11Z XETR 19.305 EUR BUYI
2023-01-24T12:29:32.48Z XETR 19.285 EUR BUYI
2023-01-24T12:32:08.42Z XETR 19.265 EUR BUYI
2023-01-24T12:34:03.79Z XETR 19.225 EUR BUYI
2023-01-24T12:37:15.35Z XETR 19.22 EUR BUYI
2023-01-24T12:39:32.24Z XETR 19.21 EUR BUYI
2023-01-24T12:40:31.39Z XETR 19.18 EUR BUYI
2023-01-24T12:41:26.17Z XETR NOAP EUR BUYI
2023-01-24T12:42:28.06Z XETR 19.15 EUR BUYI
2023-01-24T12:43:38.34Z XETR 19.16 EUR BUYI
2023-01-24T12:45:09.04Z XETR 19.165 EUR BUYI
2023-01-24T12:46:23.28Z XETR 19.14 EUR BUYI
2023-01-24T12:46:25.42Z XETR NOAP EUR BUYI
2023-01-24T12:47:02.95Z XETR 19.13 EUR BUYI
2023-01-24T12:48:58.58Z XETR NOAP EUR BUYI
2023-01-24T12:49:13.40Z XETR 19.135 EUR BUYI
2023-01-24T12:51:15.75Z XETR NOAP EUR BUYI
2023-01-24T12:52:37.65Z XETR 19.135 EUR BUYI
2023-01-24T12:52:39.05Z XETR 19.135 EUR BUYI
2023-01-24T12:54:13.58Z XETR NOAP EUR BUYI
2023-01-24T12:54:28.30Z XETR 19.135 EUR BUYI
2023-01-24T12:55:55.15Z XETR 19.105 EUR BUYI
2023-01-24T12:57:14.53Z XETR NOAP EUR BUYI
2023-01-24T12:58:34.97Z XETR 19.1 EUR BUYI
2023-01-24T12:59:48.32Z XETR 19.06 EUR BUYI
2023-01-24T13:00:54.58Z XETR 19.075 EUR BUYI
2023-01-24T13:01:58.59Z XETR 19.045 EUR BUYI
2023-01-24T13:03:21.68Z XETR 19.04 EUR BUYI
2023-01-24T13:04:20.03Z XETR 19.045 EUR BUYI
2023-01-24T13:05:21.46Z XETR NOAP EUR BUYI
2023-01-24T13:06:45.27Z XETR 19.055 EUR BUYI
2023-01-24T13:07:57.83Z XETR 19.055 EUR BUYI
2023-01-24T13:09:32.71Z XETR NOAP EUR BUYI
2023-01-24T13:09:34.32Z XETR 19.08 EUR BUYI
2023-01-24T13:09:55.34Z XETR NOAP EUR BUYI
2023-01-24T13:10:43.07Z XETR 19.09 EUR BUYI
2023-01-24T13:12:10.33Z XETR 19.085 EUR BUYI
2023-01-24T13:14:11.22Z XETR NOAP EUR BUYI
2023-01-24T13:14:54.67Z XETR 19.09 EUR BUYI
2023-01-24T13:15:31.45Z XETR 19.065 EUR BUYI
2023-01-24T13:17:30.88Z XETR 19.01 EUR BUYI
2023-01-24T13:18:27.82Z XETR NOAP EUR BUYI
2023-01-24T13:18:41.81Z XETR 19.005 EUR BUYI
2023-01-24T13:19:26.93Z XETR NOAP EUR BUYI
2023-01-24T13:20:13.51Z XETR 19 EUR BUYI
2023-01-24T13:21:10.58Z XETR NOAP EUR BUYI
2023-01-24T13:22:35.98Z XETR NOAP EUR BUYI
2023-01-24T13:22:57.82Z XETR 19.01 EUR BUYI
2023-01-24T13:24:16.70Z XETR NOAP EUR BUYI
2023-01-24T13:24:30.70Z XETR 19.015 EUR BUYI
2023-01-24T13:25:43.17Z XETR 19.005 EUR BUYI
2023-01-24T13:26:44.72Z XETR NOAP EUR BUYI
2023-01-24T13:27:07.51Z XETR 19.005 EUR BUYI
2023-01-24T13:28:17.75Z XETR NOAP EUR BUYI
2023-01-24T13:28:33.32Z XETR NOAP EUR BUYI
2023-01-24T13:29:32.75Z XETR 19.045 EUR BUYI
2023-01-24T13:30:01.03Z XETR 19.06 EUR BUYI
2023-01-24T13:30:28.34Z XETR 19.065 EUR BUYI
2023-01-24T13:30:56.57Z XETR 19.05 EUR BUYI
2023-01-24T13:32:27.60Z XETR NOAP EUR BUYI
2023-01-24T13:32:30.41Z XETR 19.05 EUR BUYI
2023-01-24T13:33:19.85Z XETR NOAP EUR BUYI
2023-01-24T13:33:26.83Z XETR 19.05 EUR BUYI
2023-01-24T13:34:00.35Z XETR NOAP EUR BUYI
2023-01-24T13:34:38.71Z XETR 19.055 EUR BUYI
2023-01-24T13:35:29.73Z XETR NOAP EUR BUYI
2023-01-24T13:35:31.44Z XETR 19.04 EUR BUYI
2023-01-24T13:36:20.15Z XETR NOAP EUR BUYI
