Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency  
according to 
field 34Venue 
according to 
field 36
Aggregation 8Jan24 XETR 500,000 11.83912 EUR XETR
2024-01-08T08:05:25.06Z 260 11.57500 EUR XETR
2024-01-08T08:05:38.12Z 494 11.57500 EUR XETR
2024-01-08T08:07:58.65Z 448 11.58000 EUR XETR
2024-01-08T08:08:57.84Z 242 11.55500 EUR XETR
2024-01-08T08:08:57.86Z 425 11.55500 EUR XETR
2024-01-08T08:09:18.60Z 238 11.54000 EUR XETR
2024-01-08T08:09:18.60Z 253 11.54000 EUR XETR
2024-01-08T08:11:23.90Z 108 11.55500 EUR XETR
2024-01-08T08:11:23.90Z 376 11.55500 EUR XETR
2024-01-08T08:12:18.66Z 305 11.55500 EUR XETR
2024-01-08T08:12:18.68Z 267 11.55000 EUR XETR
2024-01-08T08:12:54.20Z 490 11.54000 EUR XETR
2024-01-08T08:13:58.85Z 102 11.52000 EUR XETR
2024-01-08T08:13:58.85Z 143 11.52000 EUR XETR
2024-01-08T08:15:27.18Z 287 11.51000 EUR XETR
2024-01-08T08:15:27.18Z 331 11.50500 EUR XETR
2024-01-08T08:15:27.18Z 374 11.50000 EUR XETR
2024-01-08T08:15:49.66Z 63 11.49000 EUR XETR
2024-01-08T08:15:49.66Z 471 11.49000 EUR XETR
2024-01-08T08:18:53.10Z 399 11.55500 EUR XETR
2024-01-08T08:18:53.10Z 705 11.55500 EUR XETR
2024-01-08T08:18:53.12Z 492 11.54500 EUR XETR
2024-01-08T08:19:02.72Z 178 11.54000 EUR XETR
2024-01-08T08:19:02.72Z 223 11.54000 EUR XETR
2024-01-08T08:19:02.73Z 680 11.53500 EUR XETR
2024-01-08T08:19:15.52Z 293 11.53500 EUR XETR
2024-01-08T08:20:10.32Z 409 11.52000 EUR XETR
2024-01-08T08:20:10.32Z 479 11.52000 EUR XETR
2024-01-08T08:25:41.21Z 371 11.55000 EUR XETR
2024-01-08T08:26:10.21Z 232 11.56500 EUR XETR
2024-01-08T08:26:50.22Z 93 11.57000 EUR XETR
2024-01-08T08:26:50.22Z 184 11.57000 EUR XETR
2024-01-08T08:27:02.39Z 144 11.56500 EUR XETR
2024-01-08T08:27:05.96Z 106 11.56500 EUR XETR
2024-01-08T08:27:05.96Z 142 11.56500 EUR XETR
2024-01-08T08:27:44.76Z 77 11.56500 EUR XETR
2024-01-08T08:27:44.76Z 266 11.56500 EUR XETR
2024-01-08T08:28:33.28Z 405 11.57500 EUR XETR
2024-01-08T08:28:33.29Z 285 11.57500 EUR XETR
2024-01-08T08:29:18.44Z 381 11.59000 EUR XETR
2024-01-08T08:30:38.46Z 765 11.60000 EUR XETR
2024-01-08T08:31:20.38Z 465 11.59000 EUR XETR
2024-01-08T08:31:20.39Z 478 11.59000 EUR XETR
2024-01-08T08:31:45.35Z 563 11.60500 EUR XETR
2024-01-08T08:31:54.69Z 2 11.59500 EUR XETR
2024-01-08T08:31:54.69Z 290 11.59500 EUR XETR
2024-01-08T08:32:01.34Z 42 11.59000 EUR XETR
2024-01-08T08:32:09.24Z 234 11.59000 EUR XETR
2024-01-08T08:34:53.23Z 362 11.63500 EUR XETR
2024-01-08T08:35:17.54Z 306 11.62500 EUR XETR
2024-01-08T08:35:17.54Z 374 11.62500 EUR XETR
2024-01-08T08:36:14.78Z 1233 11.63500 EUR XETR
2024-01-08T08:39:39.73Z 912 11.64000 EUR XETR
2024-01-08T08:39:39.74Z 263 11.62500 EUR XETR
2024-01-08T08:39:39.74Z 269 11.63000 EUR XETR
2024-01-08T08:39:39.74Z 577 11.64000 EUR XETR
2024-01-08T08:42:14.16Z 50 11.66000 EUR XETR
2024-01-08T08:42:14.16Z 1128 11.66000 EUR XETR
2024-01-08T08:42:36.23Z 675 11.65000 EUR XETR
2024-01-08T08:43:57.96Z 841 11.64000 EUR XETR
2024-01-08T08:43:57.97Z 476 11.63500 EUR XETR
2024-01-08T08:43:59.71Z 283 11.63000 EUR XETR
2024-01-08T08:43:59.72Z 261 11.63000 EUR XETR
2024-01-08T08:44:00.05Z 503 11.62500 EUR XETR
2024-01-08T08:45:17.90Z 600 11.62000 EUR XETR
2024-01-08T08:45:17.91Z 72 11.62000 EUR XETR
2024-01-08T08:45:42.91Z 37 11.61500 EUR XETR
