Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 31Mar23 XETR 74,000 20.12420 EUR XETR
2023-03-31T07:02:38.73Z 174 20.25000 EUR XETR
2023-03-31T07:02:42.48Z 136 20.24000 EUR XETR
2023-03-31T07:02:55.31Z 111 20.27000 EUR XETR
2023-03-31T07:03:03.16Z 163 20.26000 EUR XETR
2023-03-31T07:04:57.07Z 170 20.20000 EUR XETR
2023-03-31T07:06:07.53Z 142 20.08000 EUR XETR
2023-03-31T07:06:27.06Z 121 20.03000 EUR XETR
2023-03-31T07:07:04.07Z 132 20.12000 EUR XETR
2023-03-31T07:08:46.58Z 161 20.17000 EUR XETR
2023-03-31T07:09:18.22Z 192 20.16000 EUR XETR
2023-03-31T07:11:21.83Z 182 20.21000 EUR XETR
2023-03-31T07:16:11.44Z 252 20.23000 EUR XETR
2023-03-31T07:16:26.85Z 191 20.22000 EUR XETR
2023-03-31T07:16:52.17Z 171 20.18000 EUR XETR
2023-03-31T07:17:29.38Z 42 20.12000 EUR XETR
2023-03-31T07:17:30.35Z 69 20.12000 EUR XETR
2023-03-31T07:19:06.15Z 138 20.12000 EUR XETR
2023-03-31T07:19:59.99Z 126 20.06000 EUR XETR
2023-03-31T07:20:02.59Z 111 20.05000 EUR XETR
2023-03-31T07:21:39.66Z 1 20.04000 EUR XETR
2023-03-31T07:21:45.83Z 111 20.04000 EUR XETR
2023-03-31T07:23:05.00Z 121 20.01000 EUR XETR
2023-03-31T07:24:11.14Z 140 20.03000 EUR XETR
2023-03-31T07:26:37.64Z 160 20.02000 EUR XETR
2023-03-31T07:29:30.34Z 73 20.05000 EUR XETR
2023-03-31T07:29:30.34Z 144 20.05000 EUR XETR
2023-03-31T07:29:46.57Z 193 20.04000 EUR XETR
2023-03-31T07:33:09.84Z 205 20.07000 EUR XETR
2023-03-31T07:35:29.69Z 123 20.06000 EUR XETR
2023-03-31T07:36:19.57Z 144 20.01000 EUR XETR
2023-03-31T07:37:41.08Z 189 19.99000 EUR XETR
2023-03-31T07:38:20.02Z 150 19.97000 EUR XETR
2023-03-31T07:40:27.18Z 151 19.93000 EUR XETR
2023-03-31T07:40:34.91Z 159 19.92500 EUR XETR
2023-03-31T07:40:46.66Z 162 19.91500 EUR XETR
2023-03-31T07:41:08.70Z 161 19.90500 EUR XETR
2023-03-31T07:41:17.97Z 155 19.96500 EUR XETR
2023-03-31T07:43:12.06Z 50 19.97000 EUR XETR
2023-03-31T07:43:12.07Z 82 19.97000 EUR XETR
2023-03-31T07:44:51.72Z 130 19.95500 EUR XETR
2023-03-31T07:46:34.86Z 124 19.91000 EUR XETR
2023-03-31T07:47:06.01Z 129 19.91000 EUR XETR
2023-03-31T07:49:34.10Z 124 19.91500 EUR XETR
2023-03-31T07:50:20.78Z 128 19.90500 EUR XETR
2023-03-31T07:50:24.11Z 187 19.89500 EUR XETR
2023-03-31T07:53:06.53Z 122 19.92500 EUR XETR
2023-03-31T07:55:26.72Z 165 19.97500 EUR XETR
2023-03-31T07:56:03.12Z 143 19.96000 EUR XETR
2023-03-31T07:57:06.34Z 171 19.98000 EUR XETR
2023-03-31T08:00:08.63Z 157 20.01000 EUR XETR
2023-03-31T08:00:13.56Z 33 20.00000 EUR XETR
2023-03-31T08:00:18.10Z 121 20.00000 EUR XETR
2023-03-31T08:01:30.82Z 117 19.97500 EUR XETR
2023-03-31T08:01:47.35Z 146 19.98000 EUR XETR
2023-03-31T08:02:48.29Z 36 19.96000 EUR XETR
2023-03-31T08:02:48.29Z 88 19.96000 EUR XETR
2023-03-31T08:04:06.09Z 122 19.96000 EUR XETR
2023-03-31T08:06:30.21Z 149 19.97000 EUR XETR
2023-03-31T08:06:53.70Z 189 20.01000 EUR XETR
2023-03-31T08:07:03.21Z 132 20.00000 EUR XETR
2023-03-31T08:11:11.90Z 237 20.04000 EUR XETR
2023-03-31T08:15:55.65Z 222 20.08000 EUR XETR
2023-03-31T08:16:22.23Z 120 20.06000 EUR XETR
2023-03-31T08:17:20.59Z 124 20.05000 EUR XETR
2023-03-31T08:17:20.59Z 137 20.04000 EUR XETR
2023-03-31T08:19:00.93Z 119 20.04000 EUR XETR
2023-03-31T08:20:02.85Z 113 20.03000 EUR XETR
