Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency  
according to 
field 34Venue 
according to 
field 36
Aggregation 5Feb24 XETR 280,000 13.82768 EUR XETR
2024-02-05T08:04:34.68Z 266 13.92500 EUR XETR
2024-02-05T08:06:28.85Z 11 13.95000 EUR XETR
2024-02-05T08:06:28.85Z 234 13.95000 EUR XETR
2024-02-05T08:06:28.88Z 363 13.94500 EUR XETR
2024-02-05T08:06:30.58Z 206 13.94000 EUR XETR
2024-02-05T08:08:25.64Z 198 13.88500 EUR XETR
2024-02-05T08:09:33.51Z 605 13.90500 EUR XETR
2024-02-05T08:12:32.80Z 399 13.94500 EUR XETR
2024-02-05T08:13:10.75Z 311 13.92500 EUR XETR
2024-02-05T08:13:10.76Z 305 13.92500 EUR XETR
2024-02-05T08:13:22.81Z 531 13.92000 EUR XETR
2024-02-05T08:13:25.38Z 281 13.91000 EUR XETR
2024-02-05T08:13:52.06Z 463 13.88500 EUR XETR
2024-02-05T08:14:39.34Z 360 13.88000 EUR XETR
2024-02-05T08:14:44.31Z 402 13.87500 EUR XETR
2024-02-05T08:15:50.43Z 107 13.87000 EUR XETR
2024-02-05T08:15:50.43Z 283 13.87000 EUR XETR
2024-02-05T08:15:50.44Z 275 13.86500 EUR XETR
2024-02-05T08:15:50.44Z 284 13.86500 EUR XETR
2024-02-05T08:16:18.14Z 2 13.85500 EUR XETR
2024-02-05T08:16:18.14Z 390 13.85500 EUR XETR
2024-02-05T08:16:21.04Z 272 13.85000 EUR XETR
2024-02-05T08:16:46.35Z 422 13.86000 EUR XETR
2024-02-05T08:16:46.37Z 202 13.86000 EUR XETR
2024-02-05T08:17:06.38Z 372 13.84000 EUR XETR
2024-02-05T08:18:55.10Z 229 13.83000 EUR XETR
2024-02-05T08:19:08.81Z 365 13.81000 EUR XETR
2024-02-05T08:20:59.66Z 290 13.81000 EUR XETR
2024-02-05T08:21:03.02Z 263 13.80000 EUR XETR
2024-02-05T08:22:03.69Z 637 13.77500 EUR XETR
2024-02-05T08:22:30.22Z 471 13.77000 EUR XETR
2024-02-05T08:24:31.51Z 217 13.78500 EUR XETR
2024-02-05T08:24:31.52Z 180 13.78500 EUR XETR
2024-02-05T08:24:31.52Z 319 13.78500 EUR XETR
2024-02-05T08:25:26.93Z 488 13.76500 EUR XETR
2024-02-05T08:25:26.94Z 275 13.76500 EUR XETR
2024-02-05T08:28:08.34Z 577 13.81500 EUR XETR
2024-02-05T08:28:35.32Z 65 13.80000 EUR XETR
2024-02-05T08:29:05.38Z 156 13.80000 EUR XETR
2024-02-05T08:30:14.06Z 453 13.83000 EUR XETR
2024-02-05T08:30:14.07Z 230 13.83000 EUR XETR
2024-02-05T08:30:31.39Z 509 13.81500 EUR XETR
2024-02-05T08:32:41.10Z 305 13.81000 EUR XETR
2024-02-05T08:34:24.29Z 209 13.83000 EUR XETR
2024-02-05T08:34:24.30Z 354 13.83500 EUR XETR
2024-02-05T08:35:28.92Z 625 13.82500 EUR XETR
2024-02-05T08:36:44.32Z 759 13.81000 EUR XETR
2024-02-05T08:38:07.97Z 207 13.81000 EUR XETR
2024-02-05T08:39:18.86Z 25 13.79000 EUR XETR
2024-02-05T08:39:28.61Z 394 13.79000 EUR XETR
2024-02-05T08:40:18.53Z 447 13.78000 EUR XETR
2024-02-05T08:40:39.85Z 243 13.79000 EUR XETR
2024-02-05T08:43:22.37Z 20 13.85500 EUR XETR
2024-02-05T08:43:22.37Z 346 13.85500 EUR XETR
2024-02-05T08:43:22.40Z 279 13.85000 EUR XETR
2024-02-05T08:45:27.91Z 102 13.83000 EUR XETR
2024-02-05T08:45:27.91Z 190 13.83000 EUR XETR
2024-02-05T08:45:27.95Z 277 13.82500 EUR XETR
2024-02-05T08:47:18.33Z 403 13.82000 EUR XETR
2024-02-05T08:48:33.21Z 580 13.83500 EUR XETR
2024-02-05T08:48:33.23Z 397 13.83500 EUR XETR
2024-02-05T08:49:44.17Z 272 13.83500 EUR XETR
2024-02-05T08:53:00.01Z 328 13.85500 EUR XETR
2024-02-05T08:54:06.88Z 23 13.85500 EUR XETR
2024-02-05T08:54:06.88Z 458 13.85500 EUR XETR
2024-02-05T08:56:21.41Z 436 13.88500 EUR XETR
2024-02-05T08:56:24.06Z 19 13.91500 EUR XETR
