Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 17Mar23 XETR 77,000 18.46564 EUR XETR
2023-03-17T08:02:33.62Z 135 19.07000 EUR XETR
2023-03-17T08:05:52.68Z 128 19.21500 EUR XETR
2023-03-17T08:08:58.35Z 37 19.14000 EUR XETR
2023-03-17T08:08:58.35Z 96 19.14000 EUR XETR
2023-03-17T08:09:43.53Z 228 19.16000 EUR XETR
2023-03-17T08:11:23.17Z 176 19.17000 EUR XETR
2023-03-17T08:11:27.13Z 131 19.16500 EUR XETR
2023-03-17T08:12:46.62Z 182 19.15500 EUR XETR
2023-03-17T08:12:46.64Z 236 19.15500 EUR XETR
2023-03-17T08:13:19.19Z 179 19.16500 EUR XETR
2023-03-17T08:13:51.62Z 76 19.14500 EUR XETR
2023-03-17T08:13:51.62Z 113 19.14500 EUR XETR
2023-03-17T08:15:41.41Z 63 19.09500 EUR XETR
2023-03-17T08:16:07.57Z 136 19.08500 EUR XETR
2023-03-17T08:17:06.63Z 221 19.11000 EUR XETR
2023-03-17T08:18:38.69Z 146 19.07000 EUR XETR
2023-03-17T08:18:47.14Z 140 19.05500 EUR XETR
2023-03-17T08:19:54.64Z 125 19.03500 EUR XETR
2023-03-17T08:20:15.89Z 131 19.04000 EUR XETR
2023-03-17T08:21:14.40Z 128 19.05000 EUR XETR
2023-03-17T08:24:30.23Z 123 19.08500 EUR XETR
2023-03-17T08:24:32.50Z 134 19.06500 EUR XETR
2023-03-17T08:24:32.52Z 181 19.06500 EUR XETR
2023-03-17T08:24:34.00Z 234 19.05500 EUR XETR
2023-03-17T08:29:17.70Z 39 19.04000 EUR XETR
2023-03-17T08:29:17.70Z 69 19.04000 EUR XETR
2023-03-17T08:29:17.70Z 94 19.04000 EUR XETR
2023-03-17T08:30:19.60Z 25 19.03500 EUR XETR
2023-03-17T08:30:19.60Z 108 19.03500 EUR XETR
2023-03-17T08:31:00.90Z 139 19.02500 EUR XETR
2023-03-17T08:33:05.92Z 128 18.95000 EUR XETR
2023-03-17T08:34:33.37Z 127 18.98000 EUR XETR
2023-03-17T08:35:42.48Z 135 18.98000 EUR XETR
2023-03-17T08:36:24.48Z 144 18.99000 EUR XETR
2023-03-17T08:37:44.03Z 190 19.01000 EUR XETR
2023-03-17T08:39:02.16Z 128 19.05500 EUR XETR
2023-03-17T08:39:11.84Z 187 19.04000 EUR XETR
2023-03-17T08:40:03.77Z 166 19.04500 EUR XETR
2023-03-17T08:41:10.89Z 131 19.01500 EUR XETR
2023-03-17T08:41:54.92Z 146 18.99000 EUR XETR
2023-03-17T08:42:44.12Z 275 18.97500 EUR XETR
2023-03-17T08:44:53.87Z 127 18.98500 EUR XETR
2023-03-17T08:46:29.93Z 240 18.98000 EUR XETR
2023-03-17T08:48:16.26Z 152 18.99000 EUR XETR
2023-03-17T08:49:38.64Z 140 18.95000 EUR XETR
2023-03-17T08:51:35.04Z 150 18.92000 EUR XETR
2023-03-17T08:52:11.64Z 137 18.89000 EUR XETR
2023-03-17T08:53:57.02Z 229 18.86500 EUR XETR
2023-03-17T08:58:07.73Z 227 18.83500 EUR XETR
2023-03-17T08:59:35.27Z 55 18.84000 EUR XETR
2023-03-17T09:00:43.19Z 17 18.86000 EUR XETR
2023-03-17T09:00:47.39Z 187 18.86000 EUR XETR
2023-03-17T09:03:28.32Z 155 18.89500 EUR XETR
2023-03-17T09:06:33.43Z 140 18.87000 EUR XETR
2023-03-17T09:06:52.39Z 129 18.86500 EUR XETR
2023-03-17T09:08:26.29Z 128 18.82500 EUR XETR
2023-03-17T09:09:44.68Z 141 18.78500 EUR XETR
2023-03-17T09:11:07.31Z 144 18.73000 EUR XETR
2023-03-17T09:13:57.48Z 140 18.73000 EUR XETR
2023-03-17T09:14:07.41Z 123 18.72500 EUR XETR
2023-03-17T09:17:47.71Z 149 18.72000 EUR XETR
2023-03-17T09:19:42.03Z 135 18.70000 EUR XETR
2023-03-17T09:20:43.25Z 136 18.71500 EUR XETR
2023-03-17T09:22:46.90Z 135 18.65000 EUR XETR
2023-03-17T09:25:16.21Z 45 18.65500 EUR XETR
2023-03-17T09:26:03.04Z 187 18.66500 EUR XETR
2023-03-17T09:27:01.28Z 220 18.69500 EUR XETR
