Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 21Apr23 XETR 70,000 21.13539 EUR XETR
2023-04-21T07:02:02.65Z 200 21.30000 EUR XETR
2023-04-21T07:04:59.42Z 135 21.30000 EUR XETR
2023-04-21T07:06:18.51Z 252 21.33000 EUR XETR
2023-04-21T07:07:52.01Z 149 21.30000 EUR XETR
2023-04-21T07:09:38.45Z 129 21.34000 EUR XETR
2023-04-21T07:10:12.92Z 136 21.31000 EUR XETR
2023-04-21T07:11:01.58Z 144 21.30000 EUR XETR
2023-04-21T07:14:53.21Z 242 21.31000 EUR XETR
2023-04-21T07:16:03.58Z 284 21.35000 EUR XETR
2023-04-21T07:17:27.90Z 129 21.33000 EUR XETR
2023-04-21T07:18:05.25Z 277 21.31000 EUR XETR
2023-04-21T07:18:59.90Z 48 21.30000 EUR XETR
2023-04-21T07:18:59.90Z 123 21.30000 EUR XETR
2023-04-21T07:21:53.44Z 148 21.27000 EUR XETR
2023-04-21T07:23:49.43Z 147 21.24000 EUR XETR
2023-04-21T07:24:28.71Z 203 21.21000 EUR XETR
2023-04-21T07:24:53.29Z 95 21.21000 EUR XETR
2023-04-21T07:24:53.29Z 115 21.21000 EUR XETR
2023-04-21T07:27:05.17Z 50 21.15000 EUR XETR
2023-04-21T07:27:05.17Z 83 21.15000 EUR XETR
2023-04-21T07:28:51.32Z 138 21.11000 EUR XETR
2023-04-21T07:30:43.59Z 130 21.08000 EUR XETR
2023-04-21T07:33:03.74Z 223 21.05000 EUR XETR
2023-04-21T07:34:31.57Z 206 21.01000 EUR XETR
2023-04-21T07:34:55.43Z 153 21.01000 EUR XETR
2023-04-21T07:35:00.11Z 226 21.01000 EUR XETR
2023-04-21T07:36:29.97Z 50 21.00000 EUR XETR
2023-04-21T07:36:33.82Z 50 21.00000 EUR XETR
2023-04-21T07:37:28.99Z 172 21.01000 EUR XETR
2023-04-21T07:40:05.04Z 158 21.05000 EUR XETR
2023-04-21T07:42:19.16Z 86 21.05000 EUR XETR
2023-04-21T07:42:19.16Z 161 21.05000 EUR XETR
2023-04-21T07:44:17.51Z 132 21.00000 EUR XETR
2023-04-21T07:49:16.99Z 147 21.04000 EUR XETR
2023-04-21T07:49:17.01Z 197 21.04000 EUR XETR
2023-04-21T07:50:15.29Z 186 21.05000 EUR XETR
2023-04-21T07:54:34.17Z 204 21.15000 EUR XETR
2023-04-21T07:55:11.71Z 160 21.13000 EUR XETR
2023-04-21T07:55:11.72Z 163 21.14000 EUR XETR
2023-04-21T07:58:03.90Z 144 21.13000 EUR XETR
2023-04-21T08:03:26.29Z 253 21.17000 EUR XETR
2023-04-21T08:04:09.87Z 142 21.14000 EUR XETR
2023-04-21T08:05:50.21Z 173 21.13000 EUR XETR
2023-04-21T08:06:37.15Z 171 21.09000 EUR XETR
2023-04-21T08:08:29.61Z 50 21.07000 EUR XETR
2023-04-21T08:08:50.98Z 145 21.07000 EUR XETR
2023-04-21T08:12:53.28Z 131 21.06000 EUR XETR
2023-04-21T08:17:31.22Z 59 21.08000 EUR XETR
2023-04-21T08:17:31.22Z 131 21.08000 EUR XETR
2023-04-21T08:19:47.95Z 147 21.10000 EUR XETR
2023-04-21T08:21:26.92Z 146 21.12000 EUR XETR
2023-04-21T08:27:46.70Z 291 21.13000 EUR XETR
2023-04-21T08:31:38.44Z 132 21.09000 EUR XETR
2023-04-21T08:35:59.49Z 136 21.08000 EUR XETR
2023-04-21T08:43:20.94Z 171 21.15000 EUR XETR
2023-04-21T08:43:20.95Z 196 21.15000 EUR XETR
2023-04-21T08:47:27.73Z 133 21.13000 EUR XETR
2023-04-21T08:49:53.16Z 31 21.12000 EUR XETR
2023-04-21T08:53:42.29Z 131 21.14000 EUR XETR
2023-04-21T08:55:12.21Z 158 21.15000 EUR XETR
2023-04-21T08:55:47.10Z 168 21.16000 EUR XETR
2023-04-21T08:58:14.22Z 52 21.13000 EUR XETR
2023-04-21T08:58:14.22Z 108 21.13000 EUR XETR
2023-04-21T09:00:10.61Z 131 21.10000 EUR XETR
2023-04-21T09:00:22.79Z 52 21.08000 EUR XETR
2023-04-21T09:00:22.79Z 159 21.08000 EUR XETR
2023-04-21T09:05:00.05Z 133 21.06000 EUR XETR
