Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 09May23 XETR 60,000 22.52070 EUR XETR
2023-05-09T07:03:15.88Z 173 22.68000 EUR XETR
2023-05-09T07:03:17.72Z 140 22.67000 EUR XETR
2023-05-09T07:05:20.21Z 31 22.65000 EUR XETR
2023-05-09T07:05:20.21Z 242 22.65000 EUR XETR
2023-05-09T07:10:37.59Z 141 22.62000 EUR XETR
2023-05-09T07:16:07.15Z 42 22.68000 EUR XETR
2023-05-09T07:16:17.93Z 84 22.68000 EUR XETR
2023-05-09T07:16:17.95Z 194 22.68000 EUR XETR
2023-05-09T07:16:33.84Z 229 22.69000 EUR XETR
2023-05-09T07:19:17.21Z 228 22.68000 EUR XETR
2023-05-09T07:20:12.21Z 167 22.67000 EUR XETR
2023-05-09T07:24:13.25Z 126 22.69000 EUR XETR
2023-05-09T07:24:38.25Z 129 22.72000 EUR XETR
2023-05-09T07:26:42.75Z 216 22.70000 EUR XETR
2023-05-09T07:30:12.31Z 56 22.69000 EUR XETR
2023-05-09T07:31:02.37Z 200 22.71000 EUR XETR
2023-05-09T07:34:59.03Z 124 22.69000 EUR XETR
2023-05-09T07:35:40.17Z 149 22.68000 EUR XETR
2023-05-09T07:38:05.81Z 123 22.67000 EUR XETR
2023-05-09T07:40:53.26Z 147 22.61000 EUR XETR
2023-05-09T07:42:54.48Z 136 22.61000 EUR XETR
2023-05-09T07:44:21.27Z 122 22.57000 EUR XETR
2023-05-09T07:47:59.27Z 246 22.61000 EUR XETR
2023-05-09T07:54:04.50Z 259 22.63000 EUR XETR
2023-05-09T07:54:26.98Z 290 22.59000 EUR XETR
2023-05-09T07:54:38.22Z 147 22.58000 EUR XETR
2023-05-09T07:55:35.65Z 67 22.59000 EUR XETR
2023-05-09T07:55:35.65Z 114 22.59000 EUR XETR
2023-05-09T07:56:29.71Z 50 22.57000 EUR XETR
2023-05-09T07:56:29.71Z 134 22.57000 EUR XETR
2023-05-09T07:57:55.59Z 173 22.59000 EUR XETR
2023-05-09T08:00:07.58Z 159 22.58000 EUR XETR
2023-05-09T08:01:18.23Z 28 22.59000 EUR XETR
2023-05-09T08:01:42.13Z 50 22.59000 EUR XETR
2023-05-09T08:01:42.13Z 86 22.59000 EUR XETR
2023-05-09T08:04:02.73Z 127 22.60000 EUR XETR
2023-05-09T08:13:25.44Z 180 22.64000 EUR XETR
2023-05-09T08:14:38.29Z 167 22.64000 EUR XETR
2023-05-09T08:15:05.38Z 24 22.64000 EUR XETR
2023-05-09T08:15:05.38Z 199 22.64000 EUR XETR
2023-05-09T08:18:28.53Z 50 22.63000 EUR XETR
2023-05-09T08:18:28.53Z 100 22.63000 EUR XETR
2023-05-09T08:19:51.00Z 243 22.64000 EUR XETR
2023-05-09T08:20:43.69Z 132 22.64000 EUR XETR
2023-05-09T08:23:01.09Z 123 22.62000 EUR XETR
2023-05-09T08:24:23.95Z 130 22.61000 EUR XETR
2023-05-09T08:27:28.98Z 124 22.59000 EUR XETR
2023-05-09T08:28:55.00Z 122 22.57000 EUR XETR
2023-05-09T08:30:15.81Z 168 22.57000 EUR XETR
2023-05-09T08:32:02.21Z 190 22.57000 EUR XETR
2023-05-09T08:37:19.13Z 207 22.56000 EUR XETR
2023-05-09T08:40:37.35Z 170 22.53000 EUR XETR
2023-05-09T08:46:12.87Z 177 22.55000 EUR XETR
2023-05-09T08:53:25.48Z 15 22.59000 EUR XETR
2023-05-09T08:54:04.74Z 175 22.59000 EUR XETR
2023-05-09T08:55:17.09Z 104 22.59000 EUR XETR
2023-05-09T08:55:56.46Z 200 22.60000 EUR XETR
2023-05-09T08:57:03.50Z 203 22.60000 EUR XETR
2023-05-09T08:57:42.13Z 243 22.60000 EUR XETR
2023-05-09T08:59:53.37Z 130 22.60000 EUR XETR
2023-05-09T09:04:13.24Z 247 22.61000 EUR XETR
2023-05-09T09:06:50.66Z 211 22.60000 EUR XETR
2023-05-09T09:10:45.97Z 145 22.57000 EUR XETR
2023-05-09T09:15:00.26Z 124 22.57000 EUR XETR
2023-05-09T09:18:17.21Z 278 22.59000 EUR XETR
2023-05-09T09:19:16.17Z 215 22.59000 EUR XETR
2023-05-09T09:28:50.75Z 149 22.57000 EUR XETR
