Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 30Mar23 XETR 74,000 20.10565 EUR XETR
2023-03-30T07:00:58.10Z 136 20.04000 EUR XETR
2023-03-30T07:01:04.43Z 112 20.03000 EUR XETR
2023-03-30T07:01:04.43Z 128 20.04000 EUR XETR
2023-03-30T07:01:04.43Z 777 20.02000 EUR XETR
2023-03-30T07:01:14.46Z 180 20.05000 EUR XETR
2023-03-30T07:01:18.76Z 140 20.02000 EUR XETR
2023-03-30T07:02:14.44Z 111 20.00000 EUR XETR
2023-03-30T07:03:10.21Z 118 19.99500 EUR XETR
2023-03-30T07:03:27.26Z 132 19.97500 EUR XETR
2023-03-30T07:04:07.94Z 113 20.00000 EUR XETR
2023-03-30T07:05:15.01Z 125 20.05000 EUR XETR
2023-03-30T07:05:15.03Z 129 20.05000 EUR XETR
2023-03-30T07:05:57.95Z 102 20.01000 EUR XETR
2023-03-30T07:06:59.56Z 126 19.97500 EUR XETR
2023-03-30T07:07:26.54Z 121 19.94000 EUR XETR
2023-03-30T07:08:11.24Z 125 20.01000 EUR XETR
2023-03-30T07:09:25.29Z 28 19.95500 EUR XETR
2023-03-30T07:09:25.29Z 75 19.95500 EUR XETR
2023-03-30T07:11:24.01Z 132 19.97000 EUR XETR
2023-03-30T07:11:40.67Z 110 19.95500 EUR XETR
2023-03-30T07:12:31.35Z 137 19.99500 EUR XETR
2023-03-30T07:13:05.39Z 207 20.00000 EUR XETR
2023-03-30T07:14:12.41Z 197 20.03000 EUR XETR
2023-03-30T07:14:13.35Z 174 20.03000 EUR XETR
2023-03-30T07:14:24.10Z 180 20.02000 EUR XETR
2023-03-30T07:15:38.52Z 136 20.03000 EUR XETR
2023-03-30T07:17:26.00Z 148 20.01000 EUR XETR
2023-03-30T07:17:38.84Z 181 19.96500 EUR XETR
2023-03-30T07:17:46.71Z 211 19.95500 EUR XETR
2023-03-30T07:19:54.46Z 160 19.87000 EUR XETR
2023-03-30T07:20:36.20Z 50 19.86500 EUR XETR
2023-03-30T07:21:26.61Z 117 19.90000 EUR XETR
2023-03-30T07:21:34.56Z 125 19.90000 EUR XETR
2023-03-30T07:22:46.67Z 104 19.85500 EUR XETR
2023-03-30T07:23:38.15Z 112 19.86500 EUR XETR
2023-03-30T07:25:18.31Z 136 19.86500 EUR XETR
2023-03-30T07:25:41.93Z 191 19.89000 EUR XETR
2023-03-30T07:25:46.07Z 239 19.88000 EUR XETR
2023-03-30T07:27:51.27Z 225 20.04000 EUR XETR
2023-03-30T07:28:16.38Z 118 20.04000 EUR XETR
2023-03-30T07:28:20.07Z 182 20.02000 EUR XETR
2023-03-30T07:28:34.03Z 157 20.02000 EUR XETR
2023-03-30T07:29:06.57Z 114 19.97000 EUR XETR
2023-03-30T07:30:22.81Z 48 19.99500 EUR XETR
2023-03-30T07:30:22.81Z 100 19.99500 EUR XETR
2023-03-30T07:31:58.05Z 167 19.98000 EUR XETR
2023-03-30T07:33:21.35Z 117 20.01000 EUR XETR
2023-03-30T07:33:38.14Z 179 20.00000 EUR XETR
2023-03-30T07:35:01.27Z 102 19.99000 EUR XETR
2023-03-30T07:35:48.86Z 129 19.98000 EUR XETR
2023-03-30T07:37:49.41Z 68 19.99500 EUR XETR
2023-03-30T07:37:49.41Z 76 19.99500 EUR XETR
2023-03-30T07:37:53.55Z 113 20.00000 EUR XETR
2023-03-30T07:39:32.12Z 116 19.99000 EUR XETR
2023-03-30T07:40:59.09Z 171 20.01000 EUR XETR
2023-03-30T07:41:05.75Z 200 20.01000 EUR XETR
2023-03-30T07:42:42.07Z 106 19.99500 EUR XETR
2023-03-30T07:44:48.06Z 126 20.05000 EUR XETR
2023-03-30T07:44:48.11Z 179 20.05000 EUR XETR
2023-03-30T07:46:30.23Z 122 20.05000 EUR XETR
2023-03-30T07:46:45.88Z 194 20.04000 EUR XETR
2023-03-30T07:47:51.06Z 128 20.04000 EUR XETR
2023-03-30T07:53:33.85Z 224 20.07000 EUR XETR
2023-03-30T07:53:59.97Z 122 20.05000 EUR XETR
2023-03-30T07:57:02.32Z 187 20.06000 EUR XETR
2023-03-30T07:58:29.20Z 303 20.08000 EUR XETR
2023-03-30T07:58:29.22Z 264 20.08000 EUR XETR
