Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 16Mar23 XETR 75,864 18.86946 EUR XETR
2023-03-16T08:05:41.80Z 148 18.36500 EUR XETR
2023-03-16T08:05:54.00Z 138 18.43000 EUR XETR
2023-03-16T08:06:12.25Z 222 18.49500 EUR XETR
2023-03-16T08:06:34.59Z 215 18.59000 EUR XETR
2023-03-16T08:07:08.86Z 134 18.57000 EUR XETR
2023-03-16T08:08:15.38Z 6 18.59000 EUR XETR
2023-03-16T08:08:15.38Z 158 18.59000 EUR XETR
2023-03-16T08:08:57.65Z 150 18.60000 EUR XETR
2023-03-16T08:11:44.40Z 169 18.63000 EUR XETR
2023-03-16T08:11:53.40Z 156 18.63500 EUR XETR
2023-03-16T08:12:27.53Z 226 18.65000 EUR XETR
2023-03-16T08:13:13.61Z 140 18.53500 EUR XETR
2023-03-16T08:15:43.48Z 153 18.54000 EUR XETR
2023-03-16T08:16:25.96Z 237 18.43000 EUR XETR
2023-03-16T08:18:56.40Z 146 18.39500 EUR XETR
2023-03-16T08:19:45.18Z 161 18.45500 EUR XETR
2023-03-16T08:21:06.30Z 147 18.39000 EUR XETR
2023-03-16T08:22:27.54Z 182 18.42500 EUR XETR
2023-03-16T08:24:34.80Z 201 18.46500 EUR XETR
2023-03-16T08:26:44.57Z 136 18.51000 EUR XETR
2023-03-16T08:28:37.76Z 211 18.55000 EUR XETR
2023-03-16T08:29:47.73Z 152 18.48500 EUR XETR
2023-03-16T08:31:06.68Z 176 18.49500 EUR XETR
2023-03-16T08:32:41.01Z 141 18.55000 EUR XETR
2023-03-16T08:34:06.91Z 146 18.51500 EUR XETR
2023-03-16T08:35:47.45Z 142 18.52500 EUR XETR
2023-03-16T08:38:08.44Z 198 18.57500 EUR XETR
2023-03-16T08:38:56.89Z 227 18.54500 EUR XETR
2023-03-16T08:41:41.08Z 245 18.65500 EUR XETR
2023-03-16T08:42:58.43Z 154 18.69500 EUR XETR
2023-03-16T08:45:01.09Z 188 18.74000 EUR XETR
2023-03-16T08:47:00.44Z 143 18.78000 EUR XETR
2023-03-16T08:47:54.26Z 140 18.79000 EUR XETR
2023-03-16T08:49:20.52Z 166 18.84000 EUR XETR
2023-03-16T08:50:52.83Z 38 18.84500 EUR XETR
2023-03-16T08:50:52.83Z 253 18.84500 EUR XETR
2023-03-16T08:51:55.82Z 196 18.80500 EUR XETR
2023-03-16T08:53:40.42Z 176 18.83000 EUR XETR
2023-03-16T08:54:58.61Z 168 18.82500 EUR XETR
2023-03-16T08:56:07.24Z 177 18.86500 EUR XETR
2023-03-16T08:57:15.37Z 134 18.85500 EUR XETR
2023-03-16T08:57:44.18Z 274 18.84500 EUR XETR
2023-03-16T08:58:12.18Z 171 18.84500 EUR XETR
2023-03-16T08:58:27.65Z 276 18.85500 EUR XETR
2023-03-16T08:59:39.60Z 141 18.85500 EUR XETR
2023-03-16T08:59:55.31Z 170 18.89500 EUR XETR
2023-03-16T09:01:28.19Z 186 18.90500 EUR XETR
2023-03-16T09:03:09.01Z 155 18.92000 EUR XETR
2023-03-16T09:04:03.59Z 157 18.84000 EUR XETR
2023-03-16T09:04:22.23Z 212 18.84000 EUR XETR
2023-03-16T09:05:43.08Z 136 18.70500 EUR XETR
2023-03-16T09:06:02.07Z 134 18.68500 EUR XETR
2023-03-16T09:07:13.33Z 136 18.58000 EUR XETR
2023-03-16T09:08:16.48Z 134 18.62000 EUR XETR
2023-03-16T09:11:19.69Z 208 18.68500 EUR XETR
2023-03-16T09:12:48.78Z 138 18.65500 EUR XETR
2023-03-16T09:15:02.84Z 225 18.65500 EUR XETR
2023-03-16T09:16:40.68Z 115 18.58500 EUR XETR
2023-03-16T09:16:40.70Z 54 18.58500 EUR XETR
2023-03-16T09:17:54.38Z 135 18.57000 EUR XETR
2023-03-16T09:19:18.13Z 18 18.54500 EUR XETR
2023-03-16T09:19:18.13Z 116 18.54500 EUR XETR
2023-03-16T09:20:43.52Z 156 18.49000 EUR XETR
2023-03-16T09:23:01.83Z 185 18.53000 EUR XETR
2023-03-16T09:24:18.67Z 135 18.56500 EUR XETR
2023-03-16T09:26:37.64Z 159 18.59500 EUR XETR
2023-03-16T09:27:54.31Z 193 18.59000 EUR XETR
