Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 12Apr23 XETR 69,700 21.31960 EUR XETR
2023-04-12T07:02:26.91Z 119 21.29000 EUR XETR
2023-04-12T07:02:35.74Z 104 21.29000 EUR XETR
2023-04-12T07:02:57.29Z 111 21.29000 EUR XETR
2023-04-12T07:02:57.29Z 173 21.30000 EUR XETR
2023-04-12T07:02:57.30Z 58 21.29000 EUR XETR
2023-04-12T07:03:01.92Z 137 21.27000 EUR XETR
2023-04-12T07:03:35.27Z 111 21.25000 EUR XETR
2023-04-12T07:04:03.30Z 144 21.27000 EUR XETR
2023-04-12T07:04:03.32Z 124 21.26000 EUR XETR
2023-04-12T07:04:32.64Z 145 21.25000 EUR XETR
2023-04-12T07:04:59.90Z 134 21.28000 EUR XETR
2023-04-12T07:05:43.90Z 100 21.28000 EUR XETR
2023-04-12T07:05:47.14Z 102 21.28000 EUR XETR
2023-04-12T07:08:38.38Z 169 21.32000 EUR XETR
2023-04-12T07:09:27.77Z 232 21.32000 EUR XETR
2023-04-12T07:12:08.11Z 343 21.41000 EUR XETR
2023-04-12T07:12:08.17Z 258 21.39000 EUR XETR
2023-04-12T07:12:45.17Z 12 21.38000 EUR XETR
2023-04-12T07:12:49.05Z 162 21.38000 EUR XETR
2023-04-12T07:12:49.06Z 256 21.36000 EUR XETR
2023-04-12T07:13:40.97Z 110 21.39000 EUR XETR
2023-04-12T07:15:10.15Z 163 21.31000 EUR XETR
2023-04-12T07:15:14.44Z 181 21.32000 EUR XETR
2023-04-12T07:16:15.72Z 68 21.30000 EUR XETR
2023-04-12T07:16:15.72Z 79 21.30000 EUR XETR
2023-04-12T07:16:56.88Z 200 21.31000 EUR XETR
2023-04-12T07:17:02.96Z 180 21.30000 EUR XETR
2023-04-12T07:18:25.67Z 219 21.32000 EUR XETR
2023-04-12T07:20:51.76Z 176 21.23000 EUR XETR
2023-04-12T07:21:49.88Z 172 21.27000 EUR XETR
2023-04-12T07:22:48.24Z 111 21.24000 EUR XETR
2023-04-12T07:23:45.55Z 106 21.21000 EUR XETR
2023-04-12T07:26:56.76Z 50 21.23000 EUR XETR
2023-04-12T07:26:56.76Z 74 21.23000 EUR XETR
2023-04-12T07:31:42.56Z 168 21.26000 EUR XETR
2023-04-12T07:33:47.36Z 132 21.24000 EUR XETR
2023-04-12T07:33:47.38Z 133 21.24000 EUR XETR
2023-04-12T07:33:52.34Z 124 21.24000 EUR XETR
2023-04-12T07:35:42.08Z 172 21.23000 EUR XETR
2023-04-12T07:38:21.90Z 168 21.25000 EUR XETR
2023-04-12T07:46:42.58Z 6 21.28000 EUR XETR
2023-04-12T07:46:42.58Z 139 21.28000 EUR XETR
2023-04-12T07:47:36.26Z 228 21.27000 EUR XETR
2023-04-12T07:47:36.27Z 130 21.27000 EUR XETR
2023-04-12T07:50:58.00Z 129 21.25000 EUR XETR
2023-04-12T07:50:58.00Z 136 21.26000 EUR XETR
2023-04-12T07:51:27.50Z 105 21.25000 EUR XETR
2023-04-12T07:54:19.99Z 99 21.26000 EUR XETR
2023-04-12T07:54:19.99Z 99 21.26000 EUR XETR
2023-04-12T07:56:53.54Z 104 21.25000 EUR XETR
2023-04-12T07:58:51.75Z 129 21.24000 EUR XETR
2023-04-12T08:03:43.87Z 197 21.26000 EUR XETR
2023-04-12T08:04:04.58Z 132 21.25000 EUR XETR
2023-04-12T08:04:28.81Z 126 21.25000 EUR XETR
2023-04-12T08:04:45.97Z 168 21.21000 EUR XETR
2023-04-12T08:04:45.97Z 190 21.23000 EUR XETR
2023-04-12T08:04:45.97Z 283 21.24000 EUR XETR
2023-04-12T08:04:49.53Z 580 21.14000 EUR XETR
2023-04-12T08:04:49.53Z 659 21.15000 EUR XETR
2023-04-12T08:04:49.54Z 136 21.13000 EUR XETR
2023-04-12T08:04:49.54Z 158 21.13000 EUR XETR
2023-04-12T08:04:49.54Z 202 21.13000 EUR XETR
2023-04-12T08:04:51.94Z 129 21.12000 EUR XETR
2023-04-12T08:10:44.09Z 170 21.12000 EUR XETR
2023-04-12T08:13:06.05Z 241 21.14000 EUR XETR
2023-04-12T08:13:54.13Z 102 21.14000 EUR XETR
2023-04-12T08:14:50.56Z 105 21.14000 EUR XETR
