Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 15May23 XETR 64,000 22.98489 EUR XETR
2023-05-15T07:12:22.56Z 211 22.52000 EUR XETR
2023-05-15T07:12:22.56Z 233 22.53000 EUR XETR
2023-05-15T07:13:36.98Z 142 22.60000 EUR XETR
2023-05-15T07:17:03.03Z 131 22.66000 EUR XETR
2023-05-15T07:17:23.71Z 226 22.73000 EUR XETR
2023-05-15T07:18:03.48Z 301 22.81000 EUR XETR
2023-05-15T07:18:34.87Z 249 22.85000 EUR XETR
2023-05-15T07:21:40.91Z 412 22.90000 EUR XETR
2023-05-15T07:21:43.66Z 112 22.94000 EUR XETR
2023-05-15T07:21:43.66Z 206 22.94000 EUR XETR
2023-05-15T07:21:43.67Z 392 22.93000 EUR XETR
2023-05-15T07:21:51.21Z 247 22.92000 EUR XETR
2023-05-15T07:21:54.09Z 137 22.94000 EUR XETR
2023-05-15T07:22:30.00Z 265 22.88000 EUR XETR
2023-05-15T07:22:44.36Z 153 22.88000 EUR XETR
2023-05-15T07:23:05.16Z 147 22.91000 EUR XETR
2023-05-15T07:24:30.68Z 184 22.94000 EUR XETR
2023-05-15T07:25:01.90Z 166 22.92000 EUR XETR
2023-05-15T07:25:42.03Z 189 22.93000 EUR XETR
2023-05-15T07:25:49.08Z 128 22.89000 EUR XETR
2023-05-15T07:26:58.56Z 207 22.90000 EUR XETR
2023-05-15T07:28:58.26Z 133 22.88000 EUR XETR
2023-05-15T07:29:44.57Z 159 22.89000 EUR XETR
2023-05-15T07:30:34.00Z 238 22.88000 EUR XETR
2023-05-15T07:31:30.98Z 126 22.93000 EUR XETR
2023-05-15T07:32:54.11Z 126 22.91000 EUR XETR
2023-05-15T07:33:04.69Z 158 22.90000 EUR XETR
2023-05-15T07:34:03.79Z 132 22.77000 EUR XETR
2023-05-15T07:37:30.89Z 203 22.89000 EUR XETR
2023-05-15T07:37:41.20Z 133 22.94000 EUR XETR
2023-05-15T07:37:51.59Z 125 22.93000 EUR XETR
2023-05-15T07:39:03.53Z 152 22.93000 EUR XETR
2023-05-15T07:39:03.53Z 169 22.94000 EUR XETR
2023-05-15T07:39:15.66Z 126 22.94000 EUR XETR
2023-05-15T07:40:10.62Z 206 22.87000 EUR XETR
2023-05-15T07:40:41.29Z 198 22.90000 EUR XETR
2023-05-15T07:40:52.89Z 135 22.89000 EUR XETR
2023-05-15T07:41:51.62Z 135 22.84000 EUR XETR
2023-05-15T07:42:50.02Z 68 22.80000 EUR XETR
2023-05-15T07:44:27.05Z 159 22.84000 EUR XETR
2023-05-15T07:45:09.74Z 138 22.78000 EUR XETR
2023-05-15T07:45:32.41Z 173 22.70000 EUR XETR
2023-05-15T07:46:49.22Z 124 22.71000 EUR XETR
2023-05-15T07:48:10.07Z 245 22.63000 EUR XETR
2023-05-15T07:51:35.37Z 144 22.66000 EUR XETR
2023-05-15T07:52:47.92Z 16 22.63000 EUR XETR
2023-05-15T07:53:48.80Z 151 22.69000 EUR XETR
2023-05-15T07:55:05.77Z 168 22.87000 EUR XETR
2023-05-15T07:56:37.51Z 129 22.88000 EUR XETR
2023-05-15T07:58:02.85Z 203 22.91000 EUR XETR
2023-05-15T07:59:58.31Z 138 22.87000 EUR XETR
2023-05-15T08:02:23.80Z 225 22.86000 EUR XETR
2023-05-15T08:03:42.55Z 196 22.95000 EUR XETR
2023-05-15T08:04:22.76Z 125 22.95000 EUR XETR
2023-05-15T08:04:51.32Z 188 22.95000 EUR XETR
2023-05-15T08:05:23.10Z 151 22.92000 EUR XETR
2023-05-15T08:06:33.01Z 148 22.93000 EUR XETR
2023-05-15T08:06:55.10Z 129 22.94000 EUR XETR
2023-05-15T08:08:03.19Z 163 22.96000 EUR XETR
2023-05-15T08:08:13.33Z 128 23.02000 EUR XETR
2023-05-15T08:08:13.35Z 143 23.02000 EUR XETR
2023-05-15T08:08:32.00Z 173 23.01000 EUR XETR
2023-05-15T08:08:40.17Z 234 23.01000 EUR XETR
2023-05-15T08:08:55.84Z 145 22.99000 EUR XETR
2023-05-15T08:09:18.90Z 141 23.03000 EUR XETR
2023-05-15T08:10:01.52Z 151 23.03000 EUR XETR
2023-05-15T08:10:51.61Z 63 23.01000 EUR XETR
