Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 24Mar23 XETR 75,143 18.60593 EUR XETR
2023-03-24T08:03:01.75Z 140 19.12500 EUR XETR
2023-03-24T08:04:03.49Z 190 19.12500 EUR XETR
2023-03-24T08:05:28.67Z 130 19.08500 EUR XETR
2023-03-24T08:09:22.43Z 120 19.04000 EUR XETR
2023-03-24T08:09:22.43Z 172 19.04500 EUR XETR
2023-03-24T08:11:50.93Z 122 19.02000 EUR XETR
2023-03-24T08:12:05.57Z 120 19.01500 EUR XETR
2023-03-24T08:15:35.27Z 155 19.10000 EUR XETR
2023-03-24T08:15:46.96Z 130 19.12000 EUR XETR
2023-03-24T08:15:58.92Z 227 19.11500 EUR XETR
2023-03-24T08:16:27.45Z 149 19.11000 EUR XETR
2023-03-24T08:18:40.94Z 148 19.13000 EUR XETR
2023-03-24T08:22:25.59Z 156 19.06500 EUR XETR
2023-03-24T08:24:00.57Z 72 19.10500 EUR XETR
2023-03-24T08:25:17.43Z 122 19.10500 EUR XETR
2023-03-24T08:27:14.25Z 6 19.12000 EUR XETR
2023-03-24T08:27:14.25Z 116 19.12000 EUR XETR
2023-03-24T08:29:30.46Z 68 19.11500 EUR XETR
2023-03-24T08:31:01.54Z 202 19.10000 EUR XETR
2023-03-24T08:34:18.07Z 170 19.07500 EUR XETR
2023-03-24T08:35:47.20Z 146 19.05000 EUR XETR
2023-03-24T08:36:49.28Z 143 19.02000 EUR XETR
2023-03-24T08:39:28.53Z 118 19.00000 EUR XETR
2023-03-24T08:41:23.55Z 123 18.97000 EUR XETR
2023-03-24T08:41:42.54Z 71 18.96000 EUR XETR
2023-03-24T08:41:47.27Z 107 18.96000 EUR XETR
2023-03-24T08:42:55.14Z 46 18.93000 EUR XETR
2023-03-24T08:42:55.14Z 109 18.93000 EUR XETR
2023-03-24T08:43:11.66Z 221 18.92000 EUR XETR
2023-03-24T08:43:55.12Z 126 18.89500 EUR XETR
2023-03-24T08:44:47.69Z 137 18.90500 EUR XETR
2023-03-24T08:44:47.82Z 128 18.89500 EUR XETR
2023-03-24T08:45:49.16Z 121 18.88000 EUR XETR
2023-03-24T08:46:32.43Z 134 18.88000 EUR XETR
2023-03-24T08:47:29.11Z 53 18.90500 EUR XETR
2023-03-24T08:47:29.36Z 110 18.90500 EUR XETR
2023-03-24T08:47:30.11Z 74 18.89000 EUR XETR
2023-03-24T08:47:30.11Z 102 18.89000 EUR XETR
2023-03-24T08:47:51.43Z 150 18.92000 EUR XETR
2023-03-24T08:49:19.01Z 118 18.93500 EUR XETR
2023-03-24T08:50:58.92Z 134 18.97000 EUR XETR
2023-03-24T08:51:03.46Z 161 18.97500 EUR XETR
2023-03-24T08:51:08.87Z 223 18.96000 EUR XETR
2023-03-24T08:53:46.54Z 133 18.97500 EUR XETR
2023-03-24T08:56:55.22Z 142 19.04000 EUR XETR
2023-03-24T08:59:12.70Z 164 19.07000 EUR XETR
2023-03-24T08:59:27.66Z 131 19.08000 EUR XETR
2023-03-24T08:59:31.29Z 130 19.07000 EUR XETR
2023-03-24T09:00:04.82Z 14 19.07000 EUR XETR
2023-03-24T09:00:05.10Z 180 19.07000 EUR XETR
2023-03-24T09:00:14.45Z 255 19.06000 EUR XETR
2023-03-24T09:00:22.86Z 246 19.06000 EUR XETR
2023-03-24T09:01:44.04Z 120 18.99000 EUR XETR
2023-03-24T09:03:13.47Z 131 18.97000 EUR XETR
2023-03-24T09:04:29.30Z 192 19.00000 EUR XETR
2023-03-24T09:06:03.22Z 119 19.06000 EUR XETR
2023-03-24T09:07:50.67Z 72 19.04000 EUR XETR
2023-03-24T09:07:50.67Z 98 19.04000 EUR XETR
2023-03-24T09:11:43.96Z 125 19.12500 EUR XETR
2023-03-24T09:12:58.26Z 118 19.08500 EUR XETR
2023-03-24T09:14:45.90Z 50 19.05000 EUR XETR
2023-03-24T09:15:43.76Z 131 19.06500 EUR XETR
2023-03-24T09:17:02.27Z 160 19.09000 EUR XETR
2023-03-24T09:19:42.45Z 119 19.06500 EUR XETR
2023-03-24T09:21:40.56Z 121 19.05000 EUR XETR
2023-03-24T09:22:03.50Z 122 19.03500 EUR XETR
2023-03-24T09:27:27.52Z 14 19.07000 EUR XETR
