Frei verwendbar Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 23Jan23 XETR 77,000 19.00782 EUR XETR
2023-01-23T16:13:46.12Z 147 19.12500 EUR XETR
2023-01-23T16:13:46.25Z 285 19.12000 EUR XETR
2023-01-23T16:14:25.88Z 200 19.12000 EUR XETR
2023-01-23T16:14:26.37Z 140 19.11500 EUR XETR
2023-01-23T16:16:57.29Z 400 19.11500 EUR XETR
2023-01-23T16:16:58.96Z 41 19.12000 EUR XETR
2023-01-23T16:17:00.35Z 62 19.12000 EUR XETR
2023-01-23T16:17:53.03Z 109 19.12000 EUR XETR
2023-01-23T16:17:53.25Z 7 19.11500 EUR XETR
2023-01-23T16:17:55.31Z 297 19.11500 EUR XETR
2023-01-23T16:18:53.31Z 39 19.12500 EUR XETR
2023-01-23T16:19:08.37Z 151 19.12500 EUR XETR
2023-01-23T16:19:41.24Z 316 19.12500 EUR XETR
2023-01-23T16:20:08.01Z 46 19.13500 EUR XETR
2023-01-23T16:20:43.26Z 69 19.16000 EUR XETR
2023-01-23T16:20:47.31Z 655 19.16000 EUR XETR
2023-01-23T16:21:10.71Z 220 19.15500 EUR XETR
2023-01-23T16:21:10.72Z 400 19.14500 EUR XETR
2023-01-23T16:21:10.78Z 200 19.14000 EUR XETR
2023-01-23T16:24:11.39Z 392 19.15000 EUR XETR
2023-01-23T16:25:06.31Z 101 19.14500 EUR XETR
2023-01-23T16:25:06.32Z 387 19.14500 EUR XETR
2023-01-23T16:25:06.35Z 773 19.14500 EUR XETR
2023-01-23T16:25:25.87Z 144 19.14000 EUR XETR
2023-01-23T16:25:55.68Z 255 19.13500 EUR XETR
2023-01-23T16:26:56.20Z 128 19.13500 EUR XETR
2023-01-23T16:26:56.20Z 270 19.14000 EUR XETR
2023-01-23T16:27:46.07Z 105 19.13000 EUR XETR
2023-01-23T16:27:47.00Z 58 19.13000 EUR XETR
2023-01-23T16:27:47.13Z 113 19.13000 EUR XETR
2023-01-23T16:28:02.75Z 149 19.12500 EUR XETR
2023-01-23T16:28:08.29Z 128 19.12500 EUR XETR
2023-01-23T16:28:57.34Z 49 19.12000 EUR XETR
2023-01-23T16:29:41.99Z 381 19.14500 EUR XETR
2023-01-23T16:29:42.00Z 199 19.14500 EUR XETR
2023-01-23T16:29:45.59Z 315 19.14500 EUR XETR
2023-01-23T16:29:47.64Z 213 19.14500 EUR XETR
2023-01-23T16:29:53.37Z 56 19.16000 EUR XETR
2023-01-23T16:29:54.78Z 130 19.15500 EUR XETR
Frei verwendbar 2023-01-23T08:02:02.48Z XETR 19.15 EUR BUYI
2023-01-23T08:02:31.13Z XETR NOAP EUR BUYI
2023-01-23T08:02:36.73Z XETR 19.14 EUR BUYI
2023-01-23T08:03:07.79Z XETR NOAP EUR BUYI
2023-01-23T08:03:23.21Z XETR NOAP EUR BUYI
2023-01-23T08:03:37.55Z XETR NOAP EUR BUYI
2023-01-23T08:03:43.66Z XETR 19.215 EUR BUYI
2023-01-23T08:04:28.10Z XETR 19.195 EUR BUYI
2023-01-23T08:05:31.32Z XETR NOAP EUR BUYI
2023-01-23T08:05:37.05Z XETR 19.235 EUR BUYI
2023-01-23T08:06:40.16Z XETR NOAP EUR BUYI
2023-01-23T08:06:54.96Z XETR 19.28 EUR BUYI
2023-01-23T08:06:57.30Z XETR 19.255 EUR BUYI
2023-01-23T08:08:17.82Z XETR NOAP EUR BUYI
2023-01-23T08:08:27.25Z XETR 19.3 EUR BUYI
2023-01-23T08:10:31.42Z XETR NOAP EUR BUYI
2023-01-23T08:10:42.54Z XETR 19.305 EUR BUYI
2023-01-23T08:12:14.40Z XETR NOAP EUR BUYI
2023-01-23T08:12:21.23Z XETR 19.34 EUR BUYI
2023-01-23T08:12:58.35Z XETR 19.33 EUR BUYI
2023-01-23T08:13:01.58Z XETR NOAP EUR BUYI
2023-01-23T08:13:04.31Z XETR 19.315 EUR BUYI
2023-01-23T08:14:34.88Z XETR 19.225 EUR BUYI
2023-01-23T08:16:10.34Z XETR 19.13 EUR BUYI
2023-01-23T08:17:17.15Z XETR NOAP EUR BUYI
2023-01-23T08:17:23.22Z XETR 19.06 EUR BUYI
2023-01-23T08:19:30.90Z XETR 19.025 EUR BUYI
2023-01-23T08:20:18.94Z XETR NOAP EUR BUYI
2023-01-23T08:20:46.79Z XETR 19.02 EUR BUYI
2023-01-23T08:20:58.53Z XETR NOAP EUR BUYI
2023-01-23T08:21:01.80Z XETR NOAP EUR BUYI
2023-01-23T08:21:04.74Z XETR 18.99 EUR BUYI
2023-01-23T08:22:11.41Z XETR 18.955 EUR BUYI
2023-01-23T08:23:17.33Z XETR 18.885 EUR BUYI
2023-01-23T08:23:33.51Z XETR 18.88 EUR BUYI
2023-01-23T08:24:24.07Z XETR NOAP EUR BUYI
2023-01-23T08:24:24.07Z XETR NOAP EUR BUYI
2023-01-23T08:24:25.63Z XETR 18.895 EUR BUYI
2023-01-23T08:24:37.82Z XETR 18.895 EUR BUYI
2023-01-23T08:25:10.52Z XETR NOAP EUR BUYI
2023-01-23T08:25:12.29Z XETR 18.905 EUR BUYI
2023-01-23T08:26:37.25Z XETR 18.865 EUR BUYI
2023-01-23T08:27:13.49Z XETR NOAP EUR BUYI
2023-01-23T08:27:14.81Z XETR 18.84 EUR BUYI
2023-01-23T08:28:39.60Z XETR 18.825 EUR BUYI
2023-01-23T08:28:59.00Z XETR 18.795 EUR BUYI
2023-01-23T08:29:56.90Z XETR 18.755 EUR BUYI
2023-01-23T08:30:18.49Z XETR NOAP EUR BUYI
2023-01-23T08:30:24.94Z XETR 18.765 EUR BUYI
2023-01-23T08:31:17.98Z XETR 18.75 EUR BUYI
2023-01-23T08:32:44.50Z XETR NOAP EUR BUYI
2023-01-23T08:32:46.29Z XETR NOAP EUR BUYI
2023-01-23T08:33:09.74Z XETR 18.775 EUR BUYI
2023-01-23T08:33:21.34Z XETR 18.765 EUR BUYI
2023-01-23T08:34:32.39Z XETR 18.73 EUR BUYI
2023-01-23T08:35:14.76Z XETR NOAP EUR BUYI
2023-01-23T08:35:21.31Z XETR 18.735 EUR BUYI
2023-01-23T08:35:27.10Z XETR 18.725 EUR BUYI
2023-01-23T08:36:17.03Z XETR NOAP EUR BUYI
2023-01-23T08:36:22.09Z XETR 18.7 EUR BUYI
2023-01-23T08:37:26.03Z XETR 18.72 EUR BUYI
2023-01-23T08:38:36.54Z XETR NOAP EUR BUYI
2023-01-23T08:39:34.73Z XETR NOAP EUR BUYI
2023-01-23T08:39:43.01Z XETR NOAP EUR BUYI
2023-01-23T08:40:08.58Z XETR 18.735 EUR BUYI
2023-01-23T08:41:58.23Z XETR 18.73 EUR BUYI
2023-01-23T08:43:42.08Z XETR NOAP EUR BUYI
2023-01-23T08:43:51.76Z XETR NOAP EUR BUYI
2023-01-23T08:43:58.61Z XETR 18.775 EUR BUYI
2023-01-23T08:44:50.71Z XETR 18.8 EUR BUYI
2023-01-23T08:46:32.28Z XETR 18.835 EUR BUYI
2023-01-23T08:48:00.64Z XETR 18.835 EUR BUYI
2023-01-23T08:48:58.18Z XETR NOAP EUR BUYI
2023-01-23T08:48:58.18Z XETR NOAP EUR BUYI
2023-01-23T08:49:01.27Z XETR NOAP EUR BUYI
2023-01-23T08:49:01.27Z XETR NOAP EUR BUYI
2023-01-23T08:49:32.26Z XETR NOAP EUR BUYI
2023-01-23T08:50:12.57Z XETR NOAP EUR BUYI
2023-01-23T08:50:22.93Z XETR 18.88 EUR BUYI
2023-01-23T08:50:39.21Z XETR 18.875 EUR BUYI
2023-01-23T08:50:42.43Z XETR NOAP EUR BUYI
2023-01-23T08:50:44.29Z XETR NOAP EUR BUYI
2023-01-23T08:51:10.42Z XETR NOAP EUR BUYI
2023-01-23T08:52:08.78Z XETR 18.94 EUR BUYI
2023-01-23T08:52:30.17Z XETR 18.945 EUR BUYI
2023-01-23T08:52:30.17Z XETR NOAP EUR BUYI
2023-01-23T08:52:32.03Z XETR NOAP EUR BUYI
2023-01-23T08:53:20.66Z XETR NOAP EUR BUYI
2023-01-23T08:55:01.02Z XETR NOAP EUR BUYI
2023-01-23T08:55:18.48Z XETR 18.95 EUR BUYI
2023-01-23T08:56:10.83Z XETR 18.95 EUR BUYI
2023-01-23T08:56:20.14Z XETR 18.98 EUR BUYI
2023-01-23T08:58:52.85Z XETR 18.95 EUR BUYI
2023-01-23T09:00:43.85Z XETR 18.91 EUR BUYI
2023-01-23T09:02:45.45Z XETR 18.905 EUR BUYI
2023-01-23T09:04:32.24Z XETR NOAP EUR BUYI
2023-01-23T09:04:39.69Z XETR NOAP EUR BUYI
2023-01-23T09:04:56.42Z XETR 18.88 EUR BUYI
2023-01-23T09:05:31.69Z XETR NOAP EUR BUYI
2023-01-23T09:05:37.86Z XETR 18.92 EUR BUYI
2023-01-23T09:06:52.03Z XETR NOAP EUR BUYI
2023-01-23T09:07:11.01Z XETR 18.92 EUR BUYIDate and Time according to field 9Segment MIC code 
according to field 16Transaction price 
according to field 28Price currency according 
to field 29Buy-sell indicator 
according to field 32
Frei verwendbar 2023-01-23T09:09:25.16Z XETR NOAP EUR BUYI
2023-01-23T09:10:08.44Z XETR 18.915 EUR BUYI
2023-01-23T09:10:27.94Z XETR NOAP EUR BUYI
2023-01-23T09:10:34.11Z XETR 18.9 EUR BUYI
2023-01-23T09:12:07.61Z XETR NOAP EUR BUYI
2023-01-23T09:12:09.33Z XETR NOAP EUR BUYI
2023-01-23T09:12:32.24Z XETR NOAP EUR BUYI
2023-01-23T09:13:03.10Z XETR NOAP EUR BUYI
2023-01-23T09:14:41.92Z XETR 18.935 EUR BUYI
2023-01-23T09:16:06.46Z XETR NOAP EUR BUYI
2023-01-23T09:16:59.18Z XETR 18.96 EUR BUYI
2023-01-23T09:17:29.47Z XETR 18.975 EUR BUYI
2023-01-23T09:18:06.01Z XETR 18.99 EUR BUYI
2023-01-23T09:18:52.10Z XETR NOAP EUR BUYI
2023-01-23T09:19:08.58Z XETR 18.975 EUR BUYI
2023-01-23T09:20:07.02Z XETR 18.99 EUR BUYI
2023-01-23T09:21:30.84Z XETR NOAP EUR BUYI
2023-01-23T09:21:53.60Z XETR 18.99 EUR BUYI
2023-01-23T09:23:31.17Z XETR 18.95 EUR BUYI
2023-01-23T09:25:05.65Z XETR NOAP EUR BUYI
2023-01-23T09:25:10.88Z XETR NOAP EUR BUYI
2023-01-23T09:25:56.94Z XETR NOAP EUR BUYI
2023-01-23T09:25:56.94Z XETR 18.99 EUR BUYI
2023-01-23T09:27:05.46Z XETR 18.935 EUR BUYI
2023-01-23T09:30:32.43Z XETR 18.93 EUR BUYI
2023-01-23T09:32:32.38Z XETR 18.945 EUR BUYI
2023-01-23T09:35:00.00Z XETR 18.955 EUR BUYI
2023-01-23T09:37:22.81Z XETR NOAP EUR BUYI
2023-01-23T09:37:53.80Z XETR 18.995 EUR BUYI
2023-01-23T09:39:03.79Z XETR 18.995 EUR BUYI
2023-01-23T09:42:20.64Z XETR NOAP EUR BUYI
2023-01-23T09:42:50.68Z XETR 19.005 EUR BUYI
2023-01-23T09:44:32.54Z XETR 18.99 EUR BUYI
2023-01-23T09:46:21.40Z XETR NOAP EUR BUYI
2023-01-23T09:46:22.70Z XETR 18.97 EUR BUYI
2023-01-23T09:48:41.31Z XETR 18.98 EUR BUYI
2023-01-23T09:49:42.72Z XETR 18.975 EUR BUYI
2023-01-23T09:51:31.49Z XETR 18.945 EUR BUYI
2023-01-23T09:52:31.26Z XETR NOAP EUR BUYI
2023-01-23T09:52:32.88Z XETR 18.94 EUR BUYI
2023-01-23T09:53:32.51Z XETR NOAP EUR BUYI
2023-01-23T09:53:40.86Z XETR 18.925 EUR BUYI
2023-01-23T09:55:00.69Z XETR 18.945 EUR BUYI
2023-01-23T09:55:45.33Z XETR 18.92 EUR BUYI
2023-01-23T09:58:41.26Z XETR 18.905 EUR BUYI
2023-01-23T10:00:31.34Z XETR NOAP EUR BUYI
2023-01-23T10:01:49.20Z XETR NOAP EUR BUYI
2023-01-23T10:01:55.81Z XETR 18.88 EUR BUYI
2023-01-23T10:02:48.98Z XETR 18.855 EUR BUYI
2023-01-23T10:02:48.98Z XETR NOAP EUR BUYI
2023-01-23T10:02:51.92Z XETR 18.875 EUR BUYI
2023-01-23T10:02:56.68Z XETR NOAP EUR BUYI
2023-01-23T10:04:46.98Z XETR 18.865 EUR BUYI
2023-01-23T10:05:59.70Z XETR NOAP EUR BUYI
2023-01-23T10:06:01.23Z XETR NOAP EUR BUYI
2023-01-23T10:06:23.60Z XETR NOAP EUR BUYI
2023-01-23T10:06:49.35Z XETR 18.845 EUR BUYI
2023-01-23T10:08:31.80Z XETR 18.79 EUR BUYI
2023-01-23T10:09:15.15Z XETR NOAP EUR BUYI
2023-01-23T10:09:32.40Z XETR NOAP EUR BUYI
2023-01-23T10:09:38.49Z XETR NOAP EUR BUYI
2023-01-23T10:09:43.27Z XETR 18.79 EUR BUYI
2023-01-23T10:11:31.44Z XETR NOAP EUR BUYI
2023-01-23T10:12:29.85Z XETR 18.785 EUR BUYI
2023-01-23T10:14:24.63Z XETR NOAP EUR BUYI
2023-01-23T10:14:26.20Z XETR NOAP EUR BUYI
2023-01-23T10:16:35.74Z XETR NOAP EUR BUYI
2023-01-23T10:17:06.25Z XETR 18.805 EUR BUYI
2023-01-23T10:17:14.70Z XETR NOAP EUR BUYI
2023-01-23T10:20:29.08Z XETR 18.8 EUR BUYI
2023-01-23T10:23:10.92Z XETR 18.78 EUR BUYI
2023-01-23T10:23:10.92Z XETR 18.79 EUR BUYI
2023-01-23T10:24:01.98Z XETR 18.755 EUR BUYI
2023-01-23T10:24:55.55Z XETR 18.75 EUR BUYI
2023-01-23T10:25:33.48Z XETR NOAP EUR BUYI
2023-01-23T10:26:42.12Z XETR 18.745 EUR BUYI
2023-01-23T10:28:51.84Z XETR 18.745 EUR BUYI
2023-01-23T10:30:15.99Z XETR NOAP EUR BUYI
2023-01-23T10:32:32.69Z XETR NOAP EUR BUYI
2023-01-23T10:33:15.19Z XETR 18.755 EUR BUYI
2023-01-23T10:33:21.16Z XETR NOAP EUR BUYI
2023-01-23T10:34:42.25Z XETR 18.75 EUR BUYI
2023-01-23T10:36:31.75Z XETR 18.735 EUR BUYI
2023-01-23T10:36:34.75Z XETR NOAP EUR BUYI
2023-01-23T10:37:19.69Z XETR NOAP EUR BUYI
2023-01-23T10:40:13.60Z XETR 18.73 EUR BUYI
2023-01-23T10:41:04.57Z XETR 18.73 EUR BUYI
2023-01-23T10:44:14.95Z XETR 18.73 EUR BUYI
2023-01-23T10:44:29.76Z XETR 18.725 EUR BUYI
2023-01-23T10:46:33.49Z XETR 18.72 EUR BUYI
2023-01-23T10:48:19.43Z XETR NOAP EUR BUYI
2023-01-23T10:48:58.25Z XETR NOAP EUR BUYI
2023-01-23T10:49:35.16Z XETR 18.73 EUR BUYI
2023-01-23T10:50:23.05Z XETR NOAP EUR BUYI
2023-01-23T10:50:32.00Z XETR NOAP EUR BUYI
2023-01-23T10:50:56.16Z XETR NOAP EUR BUYI
2023-01-23T10:51:01.78Z XETR NOAP EUR BUYI
2023-01-23T10:51:10.76Z XETR 18.75 EUR BUYI
2023-01-23T10:53:31.53Z XETR NOAP EUR BUYI
2023-01-23T10:54:44.16Z XETR 18.765 EUR BUYI
2023-01-23T10:57:16.99Z XETR 18.765 EUR BUYI
2023-01-23T10:58:27.59Z XETR NOAP EUR BUYI
2023-01-23T10:58:31.75Z XETR NOAP EUR BUYI
2023-01-23T10:58:33.39Z XETR NOAP EUR BUYI
2023-01-23T10:58:50.26Z XETR 18.83 EUR BUYI
Frei verwendbar 2023-01-23T11:01:03.84Z XETR NOAP EUR BUYI
2023-01-23T11:01:05.50Z XETR NOAP EUR BUYI
2023-01-23T11:01:18.46Z XETR NOAP EUR BUYI
2023-01-23T11:01:29.57Z XETR 18.905 EUR BUYI
2023-01-23T11:03:24.17Z XETR NOAP EUR BUYI
2023-01-23T11:03:31.86Z XETR NOAP EUR BUYI
2023-01-23T11:03:33.33Z XETR 18.86 EUR BUYI
2023-01-23T11:06:01.72Z XETR 18.835 EUR BUYI
2023-01-23T11:07:42.52Z XETR NOAP EUR BUYI
2023-01-23T11:07:57.92Z XETR 18.87 EUR BUYI
2023-01-23T11:10:04.02Z XETR 18.9 EUR BUYI
2023-01-23T11:12:47.65Z XETR NOAP EUR BUYI
2023-01-23T11:12:50.43Z XETR NOAP EUR BUYI
2023-01-23T11:13:23.90Z XETR NOAP EUR BUYI
2023-01-23T11:13:54.99Z XETR 18.92 EUR BUYI
2023-01-23T11:14:04.78Z XETR NOAP EUR BUYI
2023-01-23T11:14:32.87Z XETR 18.91 EUR BUYI
2023-01-23T11:16:32.37Z XETR NOAP EUR BUYI
2023-01-23T11:17:32.26Z XETR 18.885 EUR BUYI
2023-01-23T11:18:26.55Z XETR NOAP EUR BUYI
2023-01-23T11:18:31.23Z XETR NOAP EUR BUYI
2023-01-23T11:19:00.35Z XETR 18.895 EUR BUYI
2023-01-23T11:22:37.86Z XETR NOAP EUR BUYI
2023-01-23T11:23:26.87Z XETR NOAP EUR BUYI
2023-01-23T11:23:44.13Z XETR 18.91 EUR BUYI
2023-01-23T11:26:40.84Z XETR 18.905 EUR BUYI
2023-01-23T11:29:33.79Z XETR 18.895 EUR BUYI
2023-01-23T11:32:32.20Z XETR NOAP EUR BUYI
2023-01-23T11:32:39.83Z XETR 18.905 EUR BUYI
2023-01-23T11:34:32.16Z XETR NOAP EUR BUYI
2023-01-23T11:35:03.99Z XETR 18.895 EUR BUYI
2023-01-23T11:37:01.98Z XETR NOAP EUR BUYI
2023-01-23T11:37:08.86Z XETR 18.89 EUR BUYI
2023-01-23T11:38:49.99Z XETR NOAP EUR BUYI
2023-01-23T11:39:06.21Z XETR 18.89 EUR BUYI
2023-01-23T11:41:50.05Z XETR NOAP EUR BUYI
2023-01-23T11:43:07.03Z XETR 18.905 EUR BUYI
2023-01-23T11:43:20.17Z XETR 18.905 EUR BUYI
2023-01-23T11:43:32.90Z XETR NOAP EUR BUYI
2023-01-23T11:43:35.80Z XETR NOAP EUR BUYI
2023-01-23T11:43:38.80Z XETR 18.91 EUR BUYI
2023-01-23T11:44:12.02Z XETR 18.91 EUR BUYI
2023-01-23T11:44:30.02Z XETR NOAP EUR BUYI
2023-01-23T11:44:31.57Z XETR NOAP EUR BUYI
2023-01-23T11:46:43.13Z XETR NOAP EUR BUYI
2023-01-23T11:46:59.18Z XETR NOAP EUR BUYI
2023-01-23T11:48:41.80Z XETR 18.945 EUR BUYI
2023-01-23T11:49:23.38Z XETR 18.96 EUR BUYI
2023-01-23T11:49:49.94Z XETR 18.95 EUR BUYI
2023-01-23T11:50:21.06Z XETR NOAP EUR BUYI
2023-01-23T11:50:22.26Z XETR 18.95 EUR BUYI
2023-01-23T11:51:12.88Z XETR 18.92 EUR BUYI
2023-01-23T11:56:06.42Z XETR NOAP EUR BUYI
2023-01-23T11:56:58.73Z XETR 18.91 EUR BUYI
2023-01-23T11:57:42.55Z XETR NOAP EUR BUYI
2023-01-23T11:57:47.11Z XETR NOAP EUR BUYI
2023-01-23T11:58:02.31Z XETR NOAP EUR BUYI
2023-01-23T11:58:31.61Z XETR NOAP EUR BUYI
2023-01-23T11:58:34.22Z XETR NOAP EUR BUYI
2023-01-23T11:59:16.32Z XETR 18.94 EUR BUYI
2023-01-23T12:02:11.48Z XETR NOAP EUR BUYI
2023-01-23T12:02:51.79Z XETR NOAP EUR BUYI
2023-01-23T12:04:25.71Z XETR NOAP EUR BUYI
2023-01-23T12:04:25.71Z XETR NOAP EUR BUYI
2023-01-23T12:04:34.88Z XETR 18.945 EUR BUYI
2023-01-23T12:05:11.29Z XETR 18.945 EUR BUYI
2023-01-23T12:05:13.07Z XETR 18.935 EUR BUYI
2023-01-23T12:07:03.11Z XETR NOAP EUR BUYI
2023-01-23T12:07:22.91Z XETR NOAP EUR BUYI
2023-01-23T12:08:39.87Z XETR 18.95 EUR BUYI
2023-01-23T12:09:01.76Z XETR 18.955 EUR BUYI
2023-01-23T12:11:20.27Z XETR 18.955 EUR BUYI
2023-01-23T12:12:46.07Z XETR 18.975 EUR BUYI
2023-01-23T12:16:01.53Z XETR 18.935 EUR BUYI
2023-01-23T12:18:13.56Z XETR 18.935 EUR BUYI
2023-01-23T12:21:06.21Z XETR 18.91 EUR BUYI
2023-01-23T12:23:32.37Z XETR NOAP EUR BUYI
2023-01-23T12:24:27.08Z XETR NOAP EUR BUYI
2023-01-23T12:26:42.18Z XETR 18.915 EUR BUYI
2023-01-23T12:26:58.53Z XETR 18.915 EUR BUYI
2023-01-23T12:28:51.14Z XETR NOAP EUR BUYI
2023-01-23T12:28:56.58Z XETR NOAP EUR BUYI
2023-01-23T12:30:09.31Z XETR NOAP EUR BUYI
2023-01-23T12:32:48.11Z XETR NOAP EUR BUYI
2023-01-23T12:33:43.72Z XETR 18.955 EUR BUYI
2023-01-23T12:33:55.43Z XETR 18.97 EUR BUYI
2023-01-23T12:35:31.28Z XETR 18.95 EUR BUYI
2023-01-23T12:38:01.89Z XETR 18.95 EUR BUYI
2023-01-23T12:39:32.25Z XETR 18.93 EUR BUYI
2023-01-23T12:40:43.54Z XETR NOAP EUR BUYI
2023-01-23T12:41:10.07Z XETR NOAP EUR BUYI
2023-01-23T12:41:37.92Z XETR 18.945 EUR BUYI
2023-01-23T12:43:14.43Z XETR NOAP EUR BUYI
2023-01-23T12:44:35.99Z XETR 18.95 EUR BUYI
2023-01-23T12:46:32.31Z XETR NOAP EUR BUYI
2023-01-23T12:46:59.31Z XETR 18.935 EUR BUYI
2023-01-23T12:48:37.65Z XETR NOAP EUR BUYI
2023-01-23T12:49:02.75Z XETR 18.925 EUR BUYI
2023-01-23T12:51:01.95Z XETR NOAP EUR BUYI
2023-01-23T12:51:30.81Z XETR 18.925 EUR BUYI
2023-01-23T12:52:36.48Z XETR NOAP EUR BUYI
2023-01-23T12:52:38.19Z XETR 18.94 EUR BUYI
2023-01-23T12:54:52.66Z XETR 18.925 EUR BUYI
2023-01-23T12:57:31.31Z XETR 18.93 EUR BUYI
2023-01-23T12:59:01.47Z XETR 18.925 EUR BUYI
Frei verwendbar 2023-01-23T13:01:02.77Z XETR NOAP EUR BUYI
2023-01-23T13:01:06.92Z XETR NOAP EUR BUYI
2023-01-23T13:02:02.20Z XETR NOAP EUR BUYI
2023-01-23T13:02:19.25Z XETR 18.93 EUR BUYI
2023-01-23T13:03:16.64Z XETR 18.945 EUR BUYI
2023-01-23T13:04:33.43Z XETR 18.945 EUR BUYI
2023-01-23T13:05:32.80Z XETR 18.925 EUR BUYI
2023-01-23T13:06:36.19Z XETR 18.915 EUR BUYI
2023-01-23T13:07:34.84Z XETR NOAP EUR BUYI
2023-01-23T13:07:50.98Z XETR NOAP EUR BUYI
2023-01-23T13:08:01.93Z XETR 18.94 EUR BUYI
2023-01-23T13:09:58.37Z XETR 18.945 EUR BUYI
2023-01-23T13:12:26.29Z XETR NOAP EUR BUYI
2023-01-23T13:12:55.22Z XETR 18.96 EUR BUYI
2023-01-23T13:14:42.10Z XETR NOAP EUR BUYI
2023-01-23T13:15:31.78Z XETR NOAP EUR BUYI
2023-01-23T13:15:52.28Z XETR NOAP EUR BUYI
2023-01-23T13:15:54.07Z XETR NOAP EUR BUYI
2023-01-23T13:17:08.79Z XETR NOAP EUR BUYI
2023-01-23T13:17:55.40Z XETR NOAP EUR BUYI
2023-01-23T13:18:04.14Z XETR NOAP EUR BUYI
2023-01-23T13:18:04.15Z XETR 19.01 EUR BUYI
2023-01-23T13:18:18.65Z XETR NOAP EUR BUYI
2023-01-23T13:18:18.65Z XETR NOAP EUR BUYI
2023-01-23T13:18:47.96Z XETR NOAP EUR BUYI
2023-01-23T13:18:49.46Z XETR 19.055 EUR BUYI
2023-01-23T13:18:50.70Z XETR NOAP EUR BUYI
2023-01-23T13:18:52.05Z XETR 19.055 EUR BUYI
2023-01-23T13:19:29.20Z XETR NOAP EUR BUYI
2023-01-23T13:19:31.83Z XETR NOAP EUR BUYI
2023-01-23T13:20:31.63Z XETR NOAP EUR BUYI
2023-01-23T13:20:39.69Z XETR 19.035 EUR BUYI
2023-01-23T13:21:45.28Z XETR 19.01 EUR BUYI
2023-01-23T13:23:14.83Z XETR 19.005 EUR BUYI
2023-01-23T13:24:03.11Z XETR NOAP EUR BUYI
2023-01-23T13:24:33.71Z XETR NOAP EUR BUYI
2023-01-23T13:26:13.57Z XETR 19.015 EUR BUYI
2023-01-23T13:26:38.49Z XETR 19.015 EUR BUYI
2023-01-23T13:27:34.92Z XETR NOAP EUR BUYI
2023-01-23T13:27:41.70Z XETR 19.005 EUR BUYI
2023-01-23T13:28:39.60Z XETR NOAP EUR BUYI
2023-01-23T13:28:50.45Z XETR NOAP EUR BUYI
2023-01-23T13:29:24.03Z XETR 19 EUR BUYI
2023-01-23T13:30:03.30Z XETR 18.995 EUR BUYI
2023-01-23T13:30:26.11Z XETR NOAP EUR BUYI
2023-01-23T13:30:31.87Z XETR 18.995 EUR BUYI
2023-01-23T13:30:53.65Z XETR 18.985 EUR BUYI
2023-01-23T13:31:05.76Z XETR NOAP EUR BUYI
2023-01-23T13:31:21.39Z XETR NOAP EUR BUYI
2023-01-23T13:31:21.39Z XETR 18.995 EUR BUYI
2023-01-23T13:32:31.98Z XETR NOAP EUR BUYI
2023-01-23T13:33:02.53Z XETR NOAP EUR BUYI
2023-01-23T13:33:55.38Z XETR NOAP EUR BUYI
2023-01-23T13:35:00.83Z XETR NOAP EUR BUYI
2023-01-23T13:35:34.59Z XETR 19.05 EUR BUYI
2023-01-23T13:36:32.67Z XETR 19.05 EUR BUYI
2023-01-23T13:36:33.89Z XETR 19.065 EUR BUYI
2023-01-23T13:37:01.64Z XETR NOAP EUR BUYI
2023-01-23T13:37:23.84Z XETR NOAP EUR BUYI
2023-01-23T13:38:44.86Z XETR NOAP EUR BUYI
2023-01-23T13:39:01.27Z XETR 19.07 EUR BUYI
2023-01-23T13:39:59.00Z XETR NOAP EUR BUYI
2023-01-23T13:41:18.49Z XETR 19.08 EUR BUYI
2023-01-23T13:42:05.28Z XETR NOAP EUR BUYI
2023-01-23T13:42:05.28Z XETR 19.08 EUR BUYI
2023-01-23T13:42:44.15Z XETR 19.09 EUR BUYI
2023-01-23T13:44:08.95Z XETR 19.075 EUR BUYI
2023-01-23T13:45:11.80Z XETR 19.07 EUR BUYI
2023-01-23T13:45:22.90Z XETR NOAP EUR BUYI
2023-01-23T13:45:32.21Z XETR NOAP EUR BUYI
2023-01-23T13:46:03.99Z XETR 19.065 EUR BUYI
2023-01-23T13:48:02.68Z XETR 19.055 EUR BUYI
2023-01-23T13:49:45.72Z XETR NOAP EUR BUYI
2023-01-23T13:50:55.26Z XETR 19.055 EUR BUYI
2023-01-23T13:51:14.59Z XETR 19.04 EUR BUYI
2023-01-23T13:53:06.44Z XETR 19.055 EUR BUYI
2023-01-23T13:53:50.76Z XETR 19.025 EUR BUYI
2023-01-23T13:55:16.15Z XETR 19.035 EUR BUYI
2023-01-23T13:56:31.09Z XETR 18.995 EUR BUYI
2023-01-23T13:56:40.50Z XETR NOAP EUR BUYI
2023-01-23T13:57:20.85Z XETR NOAP EUR BUYI
2023-01-23T13:57:28.34Z XETR 18.995 EUR BUYI
2023-01-23T13:58:30.26Z XETR NOAP EUR BUYI
2023-01-23T13:58:47.84Z XETR NOAP EUR BUYI
2023-01-23T13:59:51.33Z XETR 19.035 EUR BUYI
2023-01-23T14:00:42.06Z XETR 19.03 EUR BUYI
2023-01-23T14:01:35.52Z XETR NOAP EUR BUYI
