Frei verwendbar Trading date time according to 
field 28Quantity according to field 
Frei verwendbar 2023-01-26T09:25:37.22Z 78 18.72500 EUR XETR
2023-01-26T09:26:17.30Z 114 18.72500 EUR XETR
2023-01-26T09:26:17.32Z 278 18.72500 EUR XETR
2023-01-26T09:27:13.70Z 229 18.71500 EUR XETR
2023-01-26T09:28:46.52Z 194 18.70500 EUR XETR
2023-01-26T09:28:46.54Z 156 18.70500 EUR XETR
2023-01-26T09:29:51.89Z 127 18.70000 EUR XETR
2023-01-26T09:30:52.63Z 75 18.69000 EUR XETR
2023-01-26T09:30:52.64Z 52 18.69000 EUR XETR
2023-01-26T09:37:03.26Z 324 18.75000 EUR XETR
2023-01-26T09:37:57.79Z 161 18.73500 EUR XETR
2023-01-26T09:38:08.91Z 159 18.72500 EUR XETR
2023-01-26T09:39:19.57Z 46 18.72000 EUR XETR
2023-01-26T09:39:26.05Z 104 18.72000 EUR XETR
2023-01-26T09:39:32.64Z 116 18.71500 EUR XETR
2023-01-26T09:39:36.95Z 44 18.71500 EUR XETR
2023-01-26T09:40:04.01Z 186 18.70500 EUR XETR
2023-01-26T09:41:03.65Z 94 18.70500 EUR XETR
2023-01-26T09:42:48.82Z 127 18.72000 EUR XETR
2023-01-26T09:43:08.08Z 135 18.72000 EUR XETR
2023-01-26T09:44:48.94Z 128 18.72000 EUR XETR
2023-01-26T09:45:03.40Z 71 18.72000 EUR XETR
2023-01-26T09:45:03.41Z 87 18.72000 EUR XETR
2023-01-26T09:46:24.38Z 128 18.71500 EUR XETR
2023-01-26T09:49:51.88Z 42 18.72000 EUR XETR
2023-01-26T09:50:03.77Z 186 18.72000 EUR XETR
2023-01-26T09:51:09.12Z 159 18.72500 EUR XETR
2023-01-26T09:52:41.19Z 133 18.71000 EUR XETR
2023-01-26T09:52:41.20Z 1 18.71000 EUR XETR
2023-01-26T09:52:41.20Z 123 18.71000 EUR XETR
2023-01-26T09:53:47.76Z 114 18.70000 EUR XETR
2023-01-26T09:53:47.76Z 115 18.70000 EUR XETR
2023-01-26T09:54:02.71Z 170 18.69500 EUR XETR
2023-01-26T09:55:05.47Z 29 18.69000 EUR XETR
2023-01-26T09:55:08.22Z 100 18.69000 EUR XETR
2023-01-26T09:56:11.02Z 128 18.70000 EUR XETR
2023-01-26T09:57:50.46Z 6 18.69000 EUR XETR
2023-01-26T09:57:50.46Z 183 18.69000 EUR XETR
2023-01-26T10:00:22.01Z 182 18.68000 EUR XETR
2023-01-26T10:00:36.18Z 152 18.67000 EUR XETR
2023-01-26T10:02:49.14Z 215 18.67500 EUR XETR
2023-01-26T10:03:31.96Z 130 18.65000 EUR XETR
2023-01-26T10:06:05.55Z 259 18.66500 EUR XETR
2023-01-26T10:06:42.00Z 128 18.66000 EUR XETR
2023-01-26T10:07:16.72Z 128 18.65500 EUR XETR
2023-01-26T10:08:06.11Z 42 18.65000 EUR XETR
2023-01-26T10:08:06.11Z 85 18.65000 EUR XETR
2023-01-26T10:09:07.17Z 167 18.65500 EUR XETR
2023-01-26T10:10:58.92Z 129 18.64000 EUR XETR
2023-01-26T10:11:15.45Z 188 18.65500 EUR XETR
2023-01-26T10:16:47.53Z 171 18.67000 EUR XETR
2023-01-26T10:16:54.16Z 170 18.66000 EUR XETR
2023-01-26T10:17:17.09Z 250 18.69000 EUR XETR
2023-01-26T10:20:50.03Z 200 18.72000 EUR XETR
2023-01-26T10:23:07.40Z 292 18.73000 EUR XETR
2023-01-26T10:23:29.66Z 242 18.73500 EUR XETR
2023-01-26T10:24:05.39Z 153 18.72000 EUR XETR
2023-01-26T10:26:13.30Z 267 18.71500 EUR XETR
2023-01-26T10:27:35.16Z 260 18.71000 EUR XETR
2023-01-26T10:27:35.17Z 161 18.71000 EUR XETR
2023-01-26T10:28:59.06Z 127 18.71500 EUR XETR
2023-01-26T10:33:15.82Z 251 18.77000 EUR XETR
2023-01-26T10:33:15.84Z 164 18.77000 EUR XETR
2023-01-26T10:33:50.65Z 176 18.78000 EUR XETR
2023-01-26T10:37:05.00Z 55 18.77500 EUR XETR
2023-01-26T10:37:05.00Z 92 18.77500 EUR XETR
2023-01-26T10:38:25.26Z 131 18.76500 EUR XETR
2023-01-26T10:39:26.80Z 137 18.78000 EUR XETR
2023-01-26T10:39:43.49Z 135 18.79500 EUR XETR
2023-01-26T10:39:49.24Z 228 18.81500 EUR XETR
2023-01-26T10:41:17.57Z 128 18.80500 EUR XETR
2023-01-26T10:42:23.86Z 192 18.81500 EUR XETR
2023-01-26T10:43:19.37Z 143 18.85500 EUR XETR
2023-01-26T10:44:13.65Z 166 18.86000 EUR XETR
2023-01-26T10:45:51.27Z 174 18.87000 EUR XETR
2023-01-26T10:48:05.07Z 127 18.86500 EUR XETR
2023-01-26T10:48:05.08Z 128 18.86000 EUR XETR
2023-01-26T10:51:00.66Z 15 18.88500 EUR XETR
2023-01-26T10:51:00.66Z 38 18.88500 EUR XETR
2023-01-26T10:51:00.66Z 53 18.88500 EUR XETR
2023-01-26T10:51:00.66Z 136 18.88500 EUR XETR
2023-01-26T10:56:15.38Z 259 18.88000 EUR XETR
2023-01-26T11:00:10.70Z 263 18.89500 EUR XETR
2023-01-26T11:00:13.21Z 141 18.88500 EUR XETR
2023-01-26T11:01:42.42Z 191 18.88500 EUR XETR
2023-01-26T11:02:00.96Z 182 18.89500 EUR XETR
2023-01-26T11:02:08.76Z 157 18.89500 EUR XETR
2023-01-26T11:04:02.73Z 129 18.86500 EUR XETR
2023-01-26T11:04:33.85Z 244 18.86500 EUR XETR
2023-01-26T11:08:51.66Z 160 18.87500 EUR XETR
2023-01-26T11:09:13.68Z 210 18.87500 EUR XETR
2023-01-26T11:11:27.90Z 194 18.86500 EUR XETR
2023-01-26T11:12:34.64Z 212 18.86500 EUR XETR
2023-01-26T11:15:53.67Z 188 18.84000 EUR XETR
2023-01-26T11:17:06.44Z 238 18.83000 EUR XETR
2023-01-26T11:19:29.14Z 128 18.83500 EUR XETR
2023-01-26T11:22:54.98Z 196 18.85000 EUR XETR
2023-01-26T11:26:30.87Z 214 18.85500 EUR XETR
2023-01-26T11:32:10.85Z 69 18.86500 EUR XETR
2023-01-26T11:32:10.85Z 157 18.86500 EUR XETR
2023-01-26T11:32:24.96Z 258 18.86000 EUR XETR
2023-01-26T11:33:45.22Z 370 18.84500 EUR XETR
2023-01-26T11:34:49.95Z 177 18.82500 EUR XETR
2023-01-26T11:35:06.05Z 141 18.82000 EUR XETR
2023-01-26T11:37:00.12Z 180 18.82500 EUR XETR
Frei verwendbar 2023-01-26T11:39:03.64Z 142 18.83500 EUR XETR
2023-01-26T11:39:42.85Z 151 18.82500 EUR XETR
2023-01-26T11:39:49.01Z 198 18.82500 EUR XETR
2023-01-26T11:41:35.84Z 127 18.81500 EUR XETR
2023-01-26T11:45:05.43Z 258 18.83000 EUR XETR
2023-01-26T11:47:19.04Z 205 18.83500 EUR XETR
2023-01-26T11:48:03.04Z 207 18.82500 EUR XETR
2023-01-26T11:48:30.25Z 129 18.82000 EUR XETR
2023-01-26T11:49:12.49Z 137 18.81500 EUR XETR
2023-01-26T11:51:13.67Z 5 18.81500 EUR XETR
2023-01-26T11:51:13.67Z 252 18.81500 EUR XETR
2023-01-26T11:53:10.92Z 162 18.82000 EUR XETR
2023-01-26T11:56:13.23Z 236 18.82500 EUR XETR
2023-01-26T11:57:11.27Z 138 18.83000 EUR XETR
2023-01-26T11:59:11.01Z 176 18.82500 EUR XETR
2023-01-26T12:02:10.97Z 134 18.82500 EUR XETR
2023-01-26T12:05:31.50Z 220 18.86500 EUR XETR
2023-01-26T12:07:33.39Z 188 18.87000 EUR XETR
2023-01-26T12:08:34.61Z 267 18.86500 EUR XETR
2023-01-26T12:10:45.91Z 11 18.85500 EUR XETR
2023-01-26T12:11:14.52Z 152 18.87000 EUR XETR
2023-01-26T12:12:31.12Z 118 18.85500 EUR XETR
2023-01-26T12:14:45.53Z 132 18.85000 EUR XETR
2023-01-26T12:16:34.13Z 251 18.86500 EUR XETR
2023-01-26T12:18:42.53Z 100 18.85000 EUR XETR
2023-01-26T12:28:42.45Z 334 18.87000 EUR XETR
2023-01-26T12:33:41.34Z 440 18.88000 EUR XETR
2023-01-26T12:33:56.87Z 234 18.87500 EUR XETR
2023-01-26T12:36:40.04Z 82 18.86000 EUR XETR
2023-01-26T12:36:40.04Z 219 18.86000 EUR XETR
2023-01-26T12:36:51.97Z 235 18.85500 EUR XETR
2023-01-26T12:37:51.72Z 127 18.84500 EUR XETR
2023-01-26T12:38:35.47Z 104 18.83500 EUR XETR
2023-01-26T12:41:48.02Z 131 18.84000 EUR XETR
2023-01-26T12:42:27.55Z 124 18.84000 EUR XETR
2023-01-26T12:42:48.80Z 154 18.83500 EUR XETR
2023-01-26T12:42:55.82Z 145 18.83000 EUR XETR
2023-01-26T12:45:03.09Z 182 18.83000 EUR XETR
2023-01-26T12:51:24.43Z 194 18.83500 EUR XETR
2023-01-26T12:51:40.44Z 91 18.86000 EUR XETR
2023-01-26T12:53:54.95Z 168 18.87000 EUR XETR
2023-01-26T12:54:35.55Z 175 18.86500 EUR XETR
2023-01-26T12:55:01.37Z 42 18.86000 EUR XETR
2023-01-26T12:56:59.47Z 88 18.84500 EUR XETR
2023-01-26T12:56:59.47Z 106 18.84500 EUR XETR
2023-01-26T12:57:23.31Z 206 18.86000 EUR XETR
2023-01-26T12:59:21.44Z 140 18.85000 EUR XETR
2023-01-26T13:00:00.04Z 156 18.85000 EUR XETR
2023-01-26T13:03:48.41Z 215 18.86500 EUR XETR
2023-01-26T13:04:14.18Z 255 18.85500 EUR XETR
2023-01-26T13:05:05.73Z 151 18.84000 EUR XETR
2023-01-26T13:06:42.44Z 257 18.85500 EUR XETR
2023-01-26T13:08:31.71Z 79 18.85500 EUR XETR
2023-01-26T13:08:31.71Z 111 18.85500 EUR XETR
2023-01-26T13:16:03.69Z 199 18.86000 EUR XETR
2023-01-26T13:18:50.53Z 376 18.88000 EUR XETR
2023-01-26T13:20:08.62Z 247 18.89000 EUR XETR
2023-01-26T13:20:35.40Z 187 18.88000 EUR XETR
2023-01-26T13:22:54.99Z 149 18.87500 EUR XETR
2023-01-26T13:22:55.00Z 184 18.87500 EUR XETR
2023-01-26T13:29:39.78Z 70 18.87500 EUR XETR
2023-01-26T13:29:39.78Z 92 18.87500 EUR XETR
2023-01-26T13:29:57.75Z 41 18.87000 EUR XETR
2023-01-26T13:29:57.75Z 198 18.87000 EUR XETR
2023-01-26T13:29:57.76Z 271 18.86500 EUR XETR
2023-01-26T13:29:57.77Z 18 18.86500 EUR XETR
2023-01-26T13:30:02.82Z 215 18.86000 EUR XETR
2023-01-26T13:30:25.67Z 152 18.86500 EUR XETR
2023-01-26T13:31:58.37Z 179 18.88000 EUR XETR
2023-01-26T13:32:08.85Z 260 18.87500 EUR XETR
2023-01-26T13:35:44.26Z 178 18.88000 EUR XETR
2023-01-26T13:39:58.90Z 246 18.92000 EUR XETR
2023-01-26T13:40:05.89Z 267 18.92000 EUR XETR
2023-01-26T13:41:59.82Z 220 18.90500 EUR XETR
2023-01-26T13:42:51.58Z 28 18.91000 EUR XETR
2023-01-26T13:42:51.58Z 100 18.91000 EUR XETR
2023-01-26T13:43:54.94Z 135 18.91000 EUR XETR
2023-01-26T13:44:06.84Z 20 18.90000 EUR XETR
2023-01-26T13:44:06.84Z 207 18.90000 EUR XETR
2023-01-26T13:44:37.25Z 175 18.89500 EUR XETR
2023-01-26T13:45:56.79Z 261 18.90000 EUR XETR
2023-01-26T13:47:21.95Z 129 18.90500 EUR XETR
2023-01-26T13:49:04.63Z 211 18.87000 EUR XETR
2023-01-26T13:52:05.33Z 259 18.87500 EUR XETR
2023-01-26T13:53:26.69Z 178 18.89000 EUR XETR
2023-01-26T13:59:07.46Z 190 18.90000 EUR XETR
2023-01-26T13:59:16.08Z 261 18.89000 EUR XETR
2023-01-26T14:01:06.08Z 215 18.89000 EUR XETR
2023-01-26T14:01:55.27Z 180 18.89500 EUR XETR
2023-01-26T14:03:49.17Z 201 18.89500 EUR XETR
2023-01-26T14:03:49.19Z 187 18.89500 EUR XETR
2023-01-26T14:05:07.24Z 185 18.91000 EUR XETR
2023-01-26T14:05:56.26Z 178 18.91000 EUR XETR
2023-01-26T14:07:10.27Z 129 18.91000 EUR XETR
2023-01-26T14:08:46.78Z 129 18.92000 EUR XETR
2023-01-26T14:09:26.55Z 148 18.92500 EUR XETR
2023-01-26T14:10:59.51Z 210 18.93000 EUR XETR
2023-01-26T14:12:40.35Z 129 18.93500 EUR XETR
2023-01-26T14:13:14.66Z 132 18.92500 EUR XETR
2023-01-26T14:14:03.85Z 127 18.92500 EUR XETR
2023-01-26T14:16:34.45Z 237 18.95500 EUR XETR
2023-01-26T14:16:39.41Z 136 18.95000 EUR XETR
2023-01-26T14:17:54.84Z 176 18.95000 EUR XETR
2023-01-26T14:19:01.29Z 178 18.94000 EUR XETR
2023-01-26T14:19:14.93Z 174 18.93500 EUR XETR
Frei verwendbar 2023-01-26T14:22:36.94Z 259 18.93000 EUR XETR
2023-01-26T14:23:13.38Z 233 18.92500 EUR XETR
2023-01-26T14:26:10.74Z 189 18.91000 EUR XETR
2023-01-26T14:26:10.75Z 197 18.91000 EUR XETR
2023-01-26T14:30:28.93Z 190 18.97500 EUR XETR
2023-01-26T14:30:46.83Z 246 18.96000 EUR XETR
2023-01-26T14:31:25.69Z 137 18.95500 EUR XETR
2023-01-26T14:31:50.88Z 228 18.95500 EUR XETR
2023-01-26T14:32:25.03Z 127 18.94500 EUR XETR
2023-01-26T14:33:58.30Z 130 18.92500 EUR XETR
2023-01-26T14:34:15.62Z 55 18.91500 EUR XETR
2023-01-26T14:34:15.63Z 77 18.91500 EUR XETR
2023-01-26T14:34:25.74Z 130 18.90500 EUR XETR
2023-01-26T14:35:32.67Z 128 18.93000 EUR XETR
2023-01-26T14:36:27.41Z 80 18.92000 EUR XETR
2023-01-26T14:36:27.66Z 143 18.92000 EUR XETR
2023-01-26T14:36:45.81Z 145 18.92500 EUR XETR
2023-01-26T14:36:45.82Z 118 18.92500 EUR XETR
2023-01-26T14:37:26.41Z 145 18.91500 EUR XETR
2023-01-26T14:38:02.57Z 129 18.90000 EUR XETR
2023-01-26T14:39:07.04Z 166 18.90500 EUR XETR
2023-01-26T14:39:27.13Z 178 18.90500 EUR XETR
2023-01-26T14:40:25.29Z 176 18.90500 EUR XETR
2023-01-26T14:40:33.76Z 154 18.90000 EUR XETR
2023-01-26T14:41:22.43Z 178 18.89000 EUR XETR
2023-01-26T14:42:07.54Z 140 18.89000 EUR XETR
2023-01-26T14:43:07.95Z 182 18.87000 EUR XETR
2023-01-26T14:43:37.91Z 128 18.86500 EUR XETR
2023-01-26T14:44:12.45Z 25 18.84000 EUR XETR
2023-01-26T14:44:12.45Z 108 18.84000 EUR XETR
2023-01-26T14:44:58.09Z 62 18.85000 EUR XETR
2023-01-26T14:44:58.09Z 66 18.85000 EUR XETR
2023-01-26T14:45:46.21Z 154 18.84000 EUR XETR
2023-01-26T14:46:27.02Z 224 18.83500 EUR XETR
2023-01-26T14:46:54.18Z 154 18.84000 EUR XETR
2023-01-26T14:47:24.26Z 128 18.87000 EUR XETR
2023-01-26T14:48:01.11Z 130 18.85000 EUR XETR
2023-01-26T14:49:02.82Z 186 18.84500 EUR XETR
2023-01-26T14:49:56.34Z 128 18.85000 EUR XETR
2023-01-26T14:50:12.28Z 129 18.82500 EUR XETR
2023-01-26T14:50:50.56Z 129 18.80500 EUR XETR
2023-01-26T14:51:26.79Z 190 18.81500 EUR XETR
2023-01-26T14:53:56.49Z 141 18.84000 EUR XETR
2023-01-26T14:54:09.78Z 175 18.83500 EUR XETR
2023-01-26T14:54:17.11Z 257 18.82500 EUR XETR
2023-01-26T14:55:40.40Z 142 18.83500 EUR XETR
2023-01-26T14:56:03.51Z 127 18.82500 EUR XETR
2023-01-26T14:56:39.36Z 128 18.81000 EUR XETR
2023-01-26T14:59:31.46Z 142 18.83500 EUR XETR
2023-01-26T15:00:03.53Z 180 18.83500 EUR XETR
2023-01-26T15:00:03.63Z 251 18.82000 EUR XETR
2023-01-26T15:00:28.30Z 131 18.84000 EUR XETR
2023-01-26T15:01:31.67Z 265 18.84000 EUR XETR
2023-01-26T15:02:13.51Z 131 18.83500 EUR XETR
2023-01-26T15:04:46.73Z 159 18.87000 EUR XETR
2023-01-26T15:05:30.40Z 241 18.87500 EUR XETR
2023-01-26T15:06:04.92Z 188 18.87000 EUR XETR
2023-01-26T15:06:23.11Z 21 18.86000 EUR XETR
2023-01-26T15:06:57.94Z 233 18.86000 EUR XETR
2023-01-26T15:07:40.15Z 249 18.85000 EUR XETR
2023-01-26T15:08:22.74Z 170 18.85000 EUR XETR
2023-01-26T15:09:02.61Z 217 18.85000 EUR XETR
2023-01-26T15:09:25.29Z 261 18.84000 EUR XETR
2023-01-26T15:10:21.91Z 184 18.84500 EUR XETR
2023-01-26T15:10:53.86Z 6 18.84000 EUR XETR
2023-01-26T15:10:53.86Z 121 18.84000 EUR XETR
2023-01-26T15:12:00.28Z 130 18.83500 EUR XETR
2023-01-26T15:14:12.38Z 199 18.87000 EUR XETR
2023-01-26T15:15:01.13Z 144 18.85500 EUR XETR
2023-01-26T15:15:55.44Z 196 18.87000 EUR XETR
2023-01-26T15:17:30.63Z 58 18.87500 EUR XETR
2023-01-26T15:17:30.63Z 92 18.87500 EUR XETR
2023-01-26T15:17:33.29Z 126 18.87000 EUR XETR
2023-01-26T15:19:05.76Z 225 18.88500 EUR XETR
2023-01-26T15:19:41.11Z 25 18.87000 EUR XETR
2023-01-26T15:20:50.22Z 314 18.88000 EUR XETR
2023-01-26T15:21:16.70Z 148 18.87000 EUR XETR
2023-01-26T15:22:28.03Z 177 18.87500 EUR XETR
2023-01-26T15:23:21.79Z 280 18.87000 EUR XETR
2023-01-26T15:23:50.87Z 92 18.87000 EUR XETR
2023-01-26T15:23:57.57Z 80 18.87000 EUR XETR
2023-01-26T15:25:09.17Z 162 18.88000 EUR XETR
2023-01-26T15:26:35.46Z 233 18.89500 EUR XETR
2023-01-26T15:26:53.12Z 206 18.89500 EUR XETR
2023-01-26T15:27:26.26Z 237 18.89500 EUR XETR
2023-01-26T15:28:23.55Z 128 18.89500 EUR XETR
2023-01-26T15:29:07.56Z 236 18.88500 EUR XETR
2023-01-26T15:30:36.15Z 256 18.88000 EUR XETR
2023-01-26T15:32:03.22Z 128 18.86500 EUR XETR
2023-01-26T15:34:15.34Z 165 18.86500 EUR XETR
2023-01-26T15:34:20.48Z 170 18.86000 EUR XETR
2023-01-26T15:35:20.30Z 182 18.85500 EUR XETR
2023-01-26T15:35:26.73Z 178 18.85000 EUR XETR
2023-01-26T15:36:31.82Z 129 18.83000 EUR XETR
2023-01-26T15:38:05.61Z 3 18.82000 EUR XETR
2023-01-26T15:38:05.61Z 25 18.82000 EUR XETR
2023-01-26T15:38:05.61Z 157 18.82000 EUR XETR
2023-01-26T15:38:45.34Z 14 18.79500 EUR XETR
2023-01-26T15:38:45.34Z 17 18.79500 EUR XETR
2023-01-26T15:38:45.34Z 23 18.79500 EUR XETR
2023-01-26T15:38:45.34Z 75 18.79500 EUR XETR
2023-01-26T15:39:48.80Z 152 18.80000 EUR XETR
2023-01-26T15:42:20.30Z 149 18.81000 EUR XETR
2023-01-26T15:44:06.07Z 309 18.83500 EUR XETR
2023-01-26T15:44:07.18Z 162 18.82500 EUR XETR
Frei verwendbar 2023-01-26T15:44:07.81Z 206 18.81500 EUR XETR
2023-01-26T15:46:02.41Z 131 18.81500 EUR XETR
2023-01-26T15:46:58.92Z 50 18.80500 EUR XETR
2023-01-26T15:46:58.92Z 83 18.80500 EUR XETR
2023-01-26T15:50:25.29Z 239 18.81000 EUR XETR
2023-01-26T15:53:18.26Z 37 18.81500 EUR XETR
2023-01-26T15:53:18.26Z 325 18.81500 EUR XETR
2023-01-26T15:54:07.51Z 434 18.81000 EUR XETR
2023-01-26T15:54:27.54Z 500 18.80000 EUR XETR
2023-01-26T15:56:00.13Z 192 18.80500 EUR XETR
2023-01-26T15:57:35.12Z 8 18.79500 EUR XETR
2023-01-26T15:57:35.12Z 36 18.79500 EUR XETR
2023-01-26T15:57:35.12Z 61 18.79500 EUR XETR
2023-01-26T15:57:35.12Z 180 18.79500 EUR XETR
2023-01-26T15:58:04.29Z 132 18.79000 EUR XETR
2023-01-26T16:00:15.22Z 269 18.78500 EUR XETR
2023-01-26T16:03:37.45Z 518 18.82500 EUR XETR
2023-01-26T16:03:37.76Z 219 18.82000 EUR XETR
2023-01-26T16:03:48.58Z 148 18.82500 EUR XETR
2023-01-26T16:05:00.04Z 168 18.82000 EUR XETR
2023-01-26T16:05:24.32Z 206 18.81500 EUR XETR
2023-01-26T16:06:03.03Z 33 18.81000 EUR XETR
2023-01-26T16:06:03.03Z 139 18.81000 EUR XETR
2023-01-26T16:06:12.12Z 174 18.80500 EUR XETR
2023-01-26T16:06:40.77Z 127 18.80000 EUR XETR
2023-01-26T16:07:36.03Z 213 18.81500 EUR XETR
2023-01-26T16:09:37.18Z 154 18.82500 EUR XETR
2023-01-26T16:09:41.07Z 172 18.82000 EUR XETR
2023-01-26T16:11:36.79Z 264 18.82000 EUR XETR
2023-01-26T16:15:33.71Z 455 18.85000 EUR XETR
2023-01-26T16:15:33.74Z 171 18.85000 EUR XETR
