Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 13Apr23 XETR 69,000 21.43228 EUR XETR
2023-04-13T07:08:44.34Z 50 21.51000 EUR XETR
2023-04-13T07:09:12.14Z 65 21.51000 EUR XETR
2023-04-13T07:10:30.64Z 132 21.48000 EUR XETR
2023-04-13T07:13:26.77Z 8 21.45000 EUR XETR
2023-04-13T07:13:26.77Z 133 21.45000 EUR XETR
2023-04-13T07:14:33.52Z 48 21.48000 EUR XETR
2023-04-13T07:14:33.52Z 86 21.48000 EUR XETR
2023-04-13T07:17:33.01Z 72 21.45000 EUR XETR
2023-04-13T07:17:33.01Z 72 21.45000 EUR XETR
2023-04-13T07:21:33.68Z 5 21.49000 EUR XETR
2023-04-13T07:21:33.68Z 216 21.49000 EUR XETR
2023-04-13T07:23:03.60Z 101 21.48000 EUR XETR
2023-04-13T07:26:52.61Z 341 21.56000 EUR XETR
2023-04-13T07:27:21.55Z 149 21.56000 EUR XETR
2023-04-13T07:28:40.42Z 264 21.54000 EUR XETR
2023-04-13T07:28:40.48Z 139 21.54000 EUR XETR
2023-04-13T07:28:40.49Z 69 21.53000 EUR XETR
2023-04-13T07:28:40.50Z 31 21.53000 EUR XETR
2023-04-13T07:30:59.85Z 31 21.52000 EUR XETR
2023-04-13T07:30:59.86Z 88 21.52000 EUR XETR
2023-04-13T07:34:04.10Z 109 21.61000 EUR XETR
2023-04-13T07:34:04.10Z 335 21.62000 EUR XETR
2023-04-13T07:34:38.65Z 93 21.61000 EUR XETR
2023-04-13T07:34:38.66Z 40 21.61000 EUR XETR
2023-04-13T07:34:59.07Z 144 21.61000 EUR XETR
2023-04-13T07:35:49.43Z 223 21.59000 EUR XETR
2023-04-13T07:38:01.17Z 158 21.62000 EUR XETR
2023-04-13T07:39:48.45Z 102 21.63000 EUR XETR
2023-04-13T07:41:33.56Z 335 21.61000 EUR XETR
2023-04-13T07:41:57.93Z 193 21.60000 EUR XETR
2023-04-13T07:42:19.31Z 230 21.58000 EUR XETR
2023-04-13T07:43:35.67Z 178 21.56000 EUR XETR
2023-04-13T07:48:19.15Z 47 21.61000 EUR XETR
2023-04-13T07:48:19.15Z 102 21.61000 EUR XETR
2023-04-13T07:48:28.55Z 21 21.61000 EUR XETR
2023-04-13T07:48:28.55Z 121 21.61000 EUR XETR
2023-04-13T07:51:40.58Z 105 21.54000 EUR XETR
2023-04-13T07:53:26.38Z 11 21.48000 EUR XETR
2023-04-13T07:53:26.38Z 122 21.48000 EUR XETR
2023-04-13T07:56:14.57Z 153 21.48000 EUR XETR
2023-04-13T07:58:18.03Z 181 21.47000 EUR XETR
2023-04-13T07:59:35.51Z 187 21.49000 EUR XETR
2023-04-13T08:01:25.41Z 121 21.51000 EUR XETR
2023-04-13T08:04:55.94Z 107 21.55000 EUR XETR
2023-04-13T08:06:26.51Z 130 21.54000 EUR XETR
2023-04-13T08:06:42.55Z 126 21.53000 EUR XETR
2023-04-13T08:06:49.98Z 122 21.53000 EUR XETR
2023-04-13T08:08:22.96Z 136 21.52000 EUR XETR
2023-04-13T08:10:18.79Z 102 21.49000 EUR XETR
2023-04-13T08:12:01.25Z 132 21.49000 EUR XETR
2023-04-13T08:12:59.31Z 158 21.50000 EUR XETR
2023-04-13T08:21:16.74Z 104 21.49000 EUR XETR
2023-04-13T08:21:16.74Z 117 21.48000 EUR XETR
2023-04-13T08:21:16.74Z 136 21.50000 EUR XETR
2023-04-13T08:21:18.07Z 107 21.47000 EUR XETR
2023-04-13T08:21:18.08Z 366 21.47000 EUR XETR
2023-04-13T08:22:02.65Z 173 21.48000 EUR XETR
2023-04-13T08:22:02.67Z 287 21.48000 EUR XETR
2023-04-13T08:22:29.78Z 269 21.46000 EUR XETR
2023-04-13T08:22:32.90Z 136 21.46000 EUR XETR
2023-04-13T08:26:45.81Z 15 21.48000 EUR XETR
2023-04-13T08:27:18.07Z 185 21.48000 EUR XETR
2023-04-13T08:28:00.07Z 114 21.47000 EUR XETR
2023-04-13T08:31:34.92Z 110 21.44000 EUR XETR
2023-04-13T08:31:57.85Z 80 21.44000 EUR XETR
2023-04-13T08:31:57.89Z 80 21.44000 EUR XETR
2023-04-13T08:34:10.29Z 103 21.46000 EUR XETR
