Trading date time according to 
field 28Quantity according to field 
30Price 
according to field 
33Price Currency 
according to 
field 34Venue 
according to 
field 36
Aggregation 22Mar23 XETR 76,000 19.11192 EUR XETR
2023-03-22T08:00:50.32Z 182 19.27000 EUR XETR
2023-03-22T08:01:54.64Z 178 19.19500 EUR XETR
2023-03-22T08:04:18.81Z 235 19.14000 EUR XETR
2023-03-22T08:04:58.39Z 69 19.11500 EUR XETR
2023-03-22T08:04:58.39Z 150 19.11500 EUR XETR
2023-03-22T08:04:58.39Z 279 19.11000 EUR XETR
2023-03-22T08:06:50.11Z 161 19.07500 EUR XETR
2023-03-22T08:06:57.03Z 131 19.05000 EUR XETR
2023-03-22T08:09:28.86Z 205 19.14000 EUR XETR
2023-03-22T08:10:37.34Z 185 19.11000 EUR XETR
2023-03-22T08:11:57.34Z 122 19.08500 EUR XETR
2023-03-22T08:12:02.85Z 119 19.07000 EUR XETR
2023-03-22T08:13:35.80Z 117 19.05500 EUR XETR
2023-03-22T08:14:14.90Z 197 19.01500 EUR XETR
2023-03-22T08:14:54.23Z 159 18.95500 EUR XETR
2023-03-22T08:15:05.18Z 207 18.97000 EUR XETR
2023-03-22T08:15:07.72Z 165 18.93000 EUR XETR
2023-03-22T08:15:08.54Z 230 18.92000 EUR XETR
2023-03-22T08:15:15.14Z 132 18.90500 EUR XETR
2023-03-22T08:16:03.21Z 207 18.85500 EUR XETR
2023-03-22T08:16:43.50Z 123 18.89000 EUR XETR
2023-03-22T08:17:43.24Z 168 18.92000 EUR XETR
2023-03-22T08:18:49.44Z 213 18.88000 EUR XETR
2023-03-22T08:20:31.60Z 207 18.92500 EUR XETR
2023-03-22T08:23:42.78Z 235 18.94500 EUR XETR
2023-03-22T08:24:35.21Z 178 18.97000 EUR XETR
2023-03-22T08:26:34.90Z 125 18.99500 EUR XETR
2023-03-22T08:28:19.54Z 118 18.98500 EUR XETR
2023-03-22T08:29:43.62Z 122 19.02500 EUR XETR
2023-03-22T08:30:33.00Z 185 19.00500 EUR XETR
2023-03-22T08:33:12.94Z 130 19.00000 EUR XETR
2023-03-22T08:34:39.81Z 130 19.03500 EUR XETR
2023-03-22T08:36:08.63Z 149 19.00000 EUR XETR
2023-03-22T08:40:17.77Z 255 19.04000 EUR XETR
2023-03-22T08:43:20.97Z 193 19.07500 EUR XETR
2023-03-22T08:44:59.10Z 133 19.11000 EUR XETR
2023-03-22T08:46:50.37Z 16 19.07500 EUR XETR
2023-03-22T08:46:50.37Z 110 19.07500 EUR XETR
2023-03-22T08:49:08.65Z 233 19.10000 EUR XETR
2023-03-22T08:49:58.76Z 191 19.10000 EUR XETR
2023-03-22T08:51:19.86Z 128 19.08500 EUR XETR
2023-03-22T08:51:21.59Z 178 19.08500 EUR XETR
2023-03-22T08:52:31.85Z 178 19.07500 EUR XETR
2023-03-22T08:56:51.20Z 135 19.06500 EUR XETR
2023-03-22T08:57:43.81Z 271 19.06500 EUR XETR
2023-03-22T08:58:59.29Z 130 19.06000 EUR XETR
2023-03-22T09:00:31.89Z 135 19.06500 EUR XETR
2023-03-22T09:02:20.45Z 191 19.04000 EUR XETR
2023-03-22T09:04:48.85Z 192 19.10000 EUR XETR
2023-03-22T09:06:43.74Z 119 19.07500 EUR XETR
2023-03-22T09:09:55.19Z 176 19.12000 EUR XETR
2023-03-22T09:10:22.65Z 156 19.13500 EUR XETR
2023-03-22T09:10:42.69Z 148 19.15000 EUR XETR
2023-03-22T09:12:06.22Z 204 19.13500 EUR XETR
2023-03-22T09:16:22.14Z 168 19.18500 EUR XETR
2023-03-22T09:16:22.14Z 170 19.20000 EUR XETR
2023-03-22T09:16:23.42Z 131 19.17000 EUR XETR
2023-03-22T09:18:34.15Z 127 19.12500 EUR XETR
2023-03-22T09:19:23.90Z 160 19.10500 EUR XETR
2023-03-22T09:25:57.81Z 70 19.15000 EUR XETR
2023-03-22T09:25:57.81Z 91 19.15000 EUR XETR
2023-03-22T09:28:10.68Z 142 19.16500 EUR XETR
2023-03-22T09:30:43.80Z 125 19.17500 EUR XETR
2023-03-22T09:31:35.53Z 209 19.19000 EUR XETR
2023-03-22T09:32:30.54Z 153 19.18500 EUR XETR
2023-03-22T09:32:40.55Z 182 19.18500 EUR XETR
2023-03-22T09:33:04.44Z 199 19.19000 EUR XETR
